startTime,publishTime,horizonHours,forecast
2025-08-02 05:00:00+00:00,2025-08-01 05:30:00+00:00,23.5,6664
2025-08-02 05:00:00+00:00,2025-08-01 08:30:00+00:00,20.5,6694
2025-08-02 05:00:00+00:00,2025-08-01 10:30:00+00:00,18.5,6930
2025-08-02 05:00:00+00:00,2025-08-01 12:30:00+00:00,16.5,7268
2025-08-02 05:00:00+00:00,2025-08-01 16:30:00+00:00,12.5,7680
2025-08-02 05:00:00+00:00,2025-08-01 19:30:00+00:00,9.5,7783
2025-08-02 05:00:00+00:00,2025-08-01 23:30:00+00:00,5.5,7307
2025-08-02 05:00:00+00:00,2025-08-02 03:30:00+00:00,1.5,7298
2025-08-02 06:00:00+00:00,2025-08-01 03:30:00+00:00,26.5,6316
2025-08-02 06:00:00+00:00,2025-08-01 05:30:00+00:00,24.5,6340
2025-08-02 06:00:00+00:00,2025-08-01 08:30:00+00:00,21.5,6378
2025-08-02 06:00:00+00:00,2025-08-01 10:30:00+00:00,19.5,6566
2025-08-02 06:00:00+00:00,2025-08-01 12:30:00+00:00,17.5,6900
2025-08-02 06:00:00+00:00,2025-08-01 16:30:00+00:00,13.5,7346
2025-08-02 06:00:00+00:00,2025-08-01 19:30:00+00:00,10.5,7267
2025-08-02 06:00:00+00:00,2025-08-01 23:30:00+00:00,6.5,6953
2025-08-02 06:00:00+00:00,2025-08-02 03:30:00+00:00,2.5,6939
2025-08-02 06:00:00+00:00,2025-08-02 05:30:00+00:00,0.5,7148
2025-08-02 07:00:00+00:00,2025-08-01 03:30:00+00:00,27.5,5853
2025-08-02 07:00:00+00:00,2025-08-01 05:30:00+00:00,25.5,5900
2025-08-02 07:00:00+00:00,2025-08-01 08:30:00+00:00,22.5,5968
2025-08-02 07:00:00+00:00,2025-08-01 10:30:00+00:00,20.5,6176
2025-08-02 07:00:00+00:00,2025-08-01 12:30:00+00:00,18.5,6447
2025-08-02 07:00:00+00:00,2025-08-01 16:30:00+00:00,14.5,6848
2025-08-02 07:00:00+00:00,2025-08-01 19:30:00+00:00,11.5,6733
2025-08-02 07:00:00+00:00,2025-08-01 23:30:00+00:00,7.5,6460
2025-08-02 07:00:00+00:00,2025-08-02 03:30:00+00:00,3.5,6383
2025-08-02 07:00:00+00:00,2025-08-02 05:30:00+00:00,1.5,6545
2025-08-02 08:00:00+00:00,2025-08-01 03:30:00+00:00,28.5,5411
2025-08-02 08:00:00+00:00,2025-08-01 05:30:00+00:00,26.5,5449
2025-08-02 08:00:00+00:00,2025-08-01 08:30:00+00:00,23.5,5652
2025-08-02 08:00:00+00:00,2025-08-01 10:30:00+00:00,21.5,5861
2025-08-02 08:00:00+00:00,2025-08-01 12:30:00+00:00,19.5,6089
2025-08-02 08:00:00+00:00,2025-08-01 16:30:00+00:00,15.5,6464
2025-08-02 08:00:00+00:00,2025-08-01 19:30:00+00:00,12.5,6370
2025-08-02 08:00:00+00:00,2025-08-01 23:30:00+00:00,8.5,6062
2025-08-02 08:00:00+00:00,2025-08-02 03:30:00+00:00,4.5,5952
2025-08-02 08:00:00+00:00,2025-08-02 05:30:00+00:00,2.5,6080
2025-08-02 09:00:00+00:00,2025-08-01 03:30:00+00:00,29.5,4991
2025-08-02 09:00:00+00:00,2025-08-01 05:30:00+00:00,27.5,5056
2025-08-02 09:00:00+00:00,2025-08-01 08:30:00+00:00,24.5,5250
2025-08-02 09:00:00+00:00,2025-08-01 10:30:00+00:00,22.5,5412
2025-08-02 09:00:00+00:00,2025-08-01 12:30:00+00:00,20.5,5586
2025-08-02 09:00:00+00:00,2025-08-01 16:30:00+00:00,16.5,5998
2025-08-02 09:00:00+00:00,2025-08-01 19:30:00+00:00,13.5,5838
2025-08-02 09:00:00+00:00,2025-08-01 23:30:00+00:00,9.5,5499
2025-08-02 09:00:00+00:00,2025-08-02 03:30:00+00:00,5.5,5609
2025-08-02 09:00:00+00:00,2025-08-02 05:30:00+00:00,3.5,5828
2025-08-02 09:00:00+00:00,2025-08-02 08:30:00+00:00,0.5,5776
2025-08-02 10:00:00+00:00,2025-08-01 03:30:00+00:00,30.5,4600
2025-08-02 10:00:00+00:00,2025-08-01 05:30:00+00:00,28.5,4633
2025-08-02 10:00:00+00:00,2025-08-01 08:30:00+00:00,25.5,4806
2025-08-02 10:00:00+00:00,2025-08-01 10:30:00+00:00,23.5,5051
2025-08-02 10:00:00+00:00,2025-08-01 12:30:00+00:00,21.5,5191
2025-08-02 10:00:00+00:00,2025-08-01 16:30:00+00:00,17.5,5600
2025-08-02 10:00:00+00:00,2025-08-01 19:30:00+00:00,14.5,5414
2025-08-02 10:00:00+00:00,2025-08-01 23:30:00+00:00,10.5,5076
2025-08-02 10:00:00+00:00,2025-08-02 03:30:00+00:00,6.5,4965
2025-08-02 10:00:00+00:00,2025-08-02 05:30:00+00:00,4.5,5212
2025-08-02 10:00:00+00:00,2025-08-02 08:30:00+00:00,1.5,5400
2025-08-02 11:00:00+00:00,2025-08-01 03:30:00+00:00,31.5,4241
2025-08-02 11:00:00+00:00,2025-08-01 05:30:00+00:00,29.5,4336
2025-08-02 11:00:00+00:00,2025-08-01 08:30:00+00:00,26.5,4543
2025-08-02 11:00:00+00:00,2025-08-01 10:30:00+00:00,24.5,4752
2025-08-02 11:00:00+00:00,2025-08-01 12:30:00+00:00,22.5,4881
2025-08-02 11:00:00+00:00,2025-08-01 16:30:00+00:00,18.5,5283
2025-08-02 11:00:00+00:00,2025-08-01 19:30:00+00:00,15.5,5144
2025-08-02 11:00:00+00:00,2025-08-01 23:30:00+00:00,11.5,4793
2025-08-02 11:00:00+00:00,2025-08-02 03:30:00+00:00,7.5,4706
2025-08-02 11:00:00+00:00,2025-08-02 05:30:00+00:00,5.5,4939
2025-08-02 11:00:00+00:00,2025-08-02 08:30:00+00:00,2.5,5025
2025-08-02 11:00:00+00:00,2025-08-02 10:30:00+00:00,0.5,4971
2025-08-02 12:00:00+00:00,2025-08-01 03:30:00+00:00,32.5,3969
2025-08-02 12:00:00+00:00,2025-08-01 05:30:00+00:00,30.5,4030
2025-08-02 12:00:00+00:00,2025-08-01 08:30:00+00:00,27.5,4247
2025-08-02 12:00:00+00:00,2025-08-01 10:30:00+00:00,25.5,4429
2025-08-02 12:00:00+00:00,2025-08-01 12:30:00+00:00,23.5,4609
2025-08-02 12:00:00+00:00,2025-08-01 16:30:00+00:00,19.5,4977
2025-08-02 12:00:00+00:00,2025-08-01 19:30:00+00:00,16.5,4846
2025-08-02 12:00:00+00:00,2025-08-01 23:30:00+00:00,12.5,4588
2025-08-02 12:00:00+00:00,2025-08-02 03:30:00+00:00,8.5,4582
2025-08-02 12:00:00+00:00,2025-08-02 05:30:00+00:00,6.5,4500
2025-08-02 12:00:00+00:00,2025-08-02 08:30:00+00:00,3.5,4695
2025-08-02 12:00:00+00:00,2025-08-02 10:30:00+00:00,1.5,4469
2025-08-02 13:00:00+00:00,2025-08-01 03:30:00+00:00,33.5,3808
2025-08-02 13:00:00+00:00,2025-08-01 05:30:00+00:00,31.5,3809
2025-08-02 13:00:00+00:00,2025-08-01 08:30:00+00:00,28.5,3947
2025-08-02 13:00:00+00:00,2025-08-01 10:30:00+00:00,26.5,4137
2025-08-02 13:00:00+00:00,2025-08-01 12:30:00+00:00,24.5,4315
2025-08-02 13:00:00+00:00,2025-08-01 16:30:00+00:00,20.5,4723
2025-08-02 13:00:00+00:00,2025-08-01 19:30:00+00:00,17.5,4567
2025-08-02 13:00:00+00:00,2025-08-01 23:30:00+00:00,13.5,4217
2025-08-02 13:00:00+00:00,2025-08-02 03:30:00+00:00,9.5,4275
2025-08-02 13:00:00+00:00,2025-08-02 05:30:00+00:00,7.5,4182
2025-08-02 13:00:00+00:00,2025-08-02 08:30:00+00:00,4.5,4412
2025-08-02 13:00:00+00:00,2025-08-02 10:30:00+00:00,2.5,4281
2025-08-02 13:00:00+00:00,2025-08-02 12:30:00+00:00,0.5,3799
2025-08-02 14:00:00+00:00,2025-08-01 03:30:00+00:00,34.5,3604
2025-08-02 14:00:00+00:00,2025-08-01 05:30:00+00:00,32.5,3651
2025-08-02 14:00:00+00:00,2025-08-01 08:30:00+00:00,29.5,3815
2025-08-02 14:00:00+00:00,2025-08-01 10:30:00+00:00,27.5,3946
2025-08-02 14:00:00+00:00,2025-08-01 12:30:00+00:00,25.5,4013
2025-08-02 14:00:00+00:00,2025-08-01 16:30:00+00:00,21.5,4305
2025-08-02 14:00:00+00:00,2025-08-01 19:30:00+00:00,18.5,4281
2025-08-02 14:00:00+00:00,2025-08-01 23:30:00+00:00,14.5,4143
2025-08-02 14:00:00+00:00,2025-08-02 03:30:00+00:00,10.5,4069
2025-08-02 14:00:00+00:00,2025-08-02 05:30:00+00:00,8.5,3964
2025-08-02 14:00:00+00:00,2025-08-02 08:30:00+00:00,5.5,3877
2025-08-02 14:00:00+00:00,2025-08-02 10:30:00+00:00,3.5,3925
2025-08-02 14:00:00+00:00,2025-08-02 12:30:00+00:00,1.5,3676
2025-08-02 15:00:00+00:00,2025-08-01 03:30:00+00:00,35.5,3400
2025-08-02 15:00:00+00:00,2025-08-01 05:30:00+00:00,33.5,3462
2025-08-02 15:00:00+00:00,2025-08-01 08:30:00+00:00,30.5,3556
2025-08-02 15:00:00+00:00,2025-08-01 10:30:00+00:00,28.5,3717
2025-08-02 15:00:00+00:00,2025-08-01 12:30:00+00:00,26.5,3823
2025-08-02 15:00:00+00:00,2025-08-01 16:30:00+00:00,22.5,4085
2025-08-02 15:00:00+00:00,2025-08-01 19:30:00+00:00,19.5,4068
2025-08-02 15:00:00+00:00,2025-08-01 23:30:00+00:00,15.5,4023
2025-08-02 15:00:00+00:00,2025-08-02 03:30:00+00:00,11.5,3738
2025-08-02 15:00:00+00:00,2025-08-02 05:30:00+00:00,9.5,3653
2025-08-02 15:00:00+00:00,2025-08-02 08:30:00+00:00,6.5,3648
2025-08-02 15:00:00+00:00,2025-08-02 10:30:00+00:00,4.5,3581
2025-08-02 15:00:00+00:00,2025-08-02 12:30:00+00:00,2.5,3683
2025-08-02 16:00:00+00:00,2025-08-01 03:30:00+00:00,36.5,3177
2025-08-02 16:00:00+00:00,2025-08-01 05:30:00+00:00,34.5,3284
2025-08-02 16:00:00+00:00,2025-08-01 08:30:00+00:00,31.5,3357
2025-08-02 16:00:00+00:00,2025-08-01 10:30:00+00:00,29.5,3456
2025-08-02 16:00:00+00:00,2025-08-01 12:30:00+00:00,27.5,3555
2025-08-02 16:00:00+00:00,2025-08-01 16:30:00+00:00,23.5,3682
2025-08-02 16:00:00+00:00,2025-08-01 19:30:00+00:00,20.5,3778
2025-08-02 16:00:00+00:00,2025-08-01 23:30:00+00:00,16.5,3777
2025-08-02 16:00:00+00:00,2025-08-02 03:30:00+00:00,12.5,3497
2025-08-02 16:00:00+00:00,2025-08-02 05:30:00+00:00,10.5,3423
2025-08-02 16:00:00+00:00,2025-08-02 08:30:00+00:00,7.5,3457
2025-08-02 16:00:00+00:00,2025-08-02 10:30:00+00:00,5.5,3412
2025-08-02 16:00:00+00:00,2025-08-02 12:30:00+00:00,3.5,3321
2025-08-02 17:00:00+00:00,2025-08-01 03:30:00+00:00,37.5,3167
2025-08-02 17:00:00+00:00,2025-08-01 05:30:00+00:00,35.5,3421
2025-08-02 17:00:00+00:00,2025-08-01 08:30:00+00:00,32.5,3467
2025-08-02 17:00:00+00:00,2025-08-01 10:30:00+00:00,30.5,3485
2025-08-02 17:00:00+00:00,2025-08-01 12:30:00+00:00,28.5,3487
2025-08-02 17:00:00+00:00,2025-08-01 16:30:00+00:00,24.5,3443
2025-08-02 17:00:00+00:00,2025-08-01 19:30:00+00:00,21.5,3519
2025-08-02 17:00:00+00:00,2025-08-01 23:30:00+00:00,17.5,3603
2025-08-02 17:00:00+00:00,2025-08-02 03:30:00+00:00,13.5,3354
2025-08-02 17:00:00+00:00,2025-08-02 05:30:00+00:00,11.5,3267
2025-08-02 17:00:00+00:00,2025-08-02 08:30:00+00:00,8.5,3260
2025-08-02 17:00:00+00:00,2025-08-02 10:30:00+00:00,6.5,3269
2025-08-02 17:00:00+00:00,2025-08-02 12:30:00+00:00,4.5,3365
2025-08-02 17:00:00+00:00,2025-08-02 16:30:00+00:00,0.5,3322
2025-08-02 18:00:00+00:00,2025-08-01 03:30:00+00:00,38.5,3528
2025-08-02 18:00:00+00:00,2025-08-01 05:30:00+00:00,36.5,3866
2025-08-02 18:00:00+00:00,2025-08-01 08:30:00+00:00,33.5,3888
2025-08-02 18:00:00+00:00,2025-08-01 10:30:00+00:00,31.5,3884
2025-08-02 18:00:00+00:00,2025-08-01 12:30:00+00:00,29.5,3819
2025-08-02 18:00:00+00:00,2025-08-01 16:30:00+00:00,25.5,3632
2025-08-02 18:00:00+00:00,2025-08-01 19:30:00+00:00,22.5,3597
2025-08-02 18:00:00+00:00,2025-08-01 23:30:00+00:00,18.5,3671
2025-08-02 18:00:00+00:00,2025-08-02 03:30:00+00:00,14.5,3483
2025-08-02 18:00:00+00:00,2025-08-02 05:30:00+00:00,12.5,3390
2025-08-02 18:00:00+00:00,2025-08-02 08:30:00+00:00,9.5,3333
2025-08-02 18:00:00+00:00,2025-08-02 10:30:00+00:00,7.5,3295
2025-08-02 18:00:00+00:00,2025-08-02 12:30:00+00:00,5.5,3328
2025-08-02 18:00:00+00:00,2025-08-02 16:30:00+00:00,1.5,3468
2025-08-02 19:00:00+00:00,2025-08-01 03:30:00+00:00,39.5,3933
2025-08-02 19:00:00+00:00,2025-08-01 05:30:00+00:00,37.5,4295
2025-08-02 19:00:00+00:00,2025-08-01 08:30:00+00:00,34.5,4221
2025-08-02 19:00:00+00:00,2025-08-01 10:30:00+00:00,32.5,4224
2025-08-02 19:00:00+00:00,2025-08-01 12:30:00+00:00,30.5,4060
2025-08-02 19:00:00+00:00,2025-08-01 16:30:00+00:00,26.5,3839
2025-08-02 19:00:00+00:00,2025-08-01 19:30:00+00:00,23.5,3787
2025-08-02 19:00:00+00:00,2025-08-01 23:30:00+00:00,19.5,3783
2025-08-02 19:00:00+00:00,2025-08-02 03:30:00+00:00,15.5,3657
2025-08-02 19:00:00+00:00,2025-08-02 05:30:00+00:00,13.5,3648
2025-08-02 19:00:00+00:00,2025-08-02 08:30:00+00:00,10.5,3653
2025-08-02 19:00:00+00:00,2025-08-02 10:30:00+00:00,8.5,3554
2025-08-02 19:00:00+00:00,2025-08-02 12:30:00+00:00,6.5,3361
2025-08-02 19:00:00+00:00,2025-08-02 16:30:00+00:00,2.5,3562
2025-08-02 20:00:00+00:00,2025-08-01 03:30:00+00:00,40.5,4503
2025-08-02 20:00:00+00:00,2025-08-01 05:30:00+00:00,38.5,4843
2025-08-02 20:00:00+00:00,2025-08-01 08:30:00+00:00,35.5,4821
2025-08-02 20:00:00+00:00,2025-08-01 10:30:00+00:00,33.5,4811
2025-08-02 20:00:00+00:00,2025-08-01 12:30:00+00:00,31.5,4698
2025-08-02 20:00:00+00:00,2025-08-01 16:30:00+00:00,27.5,4627
2025-08-02 20:00:00+00:00,2025-08-01 19:30:00+00:00,24.5,4654
2025-08-02 20:00:00+00:00,2025-08-01 23:30:00+00:00,20.5,4549
2025-08-02 20:00:00+00:00,2025-08-02 03:30:00+00:00,16.5,4378
2025-08-02 20:00:00+00:00,2025-08-02 05:30:00+00:00,14.5,4460
2025-08-02 20:00:00+00:00,2025-08-02 08:30:00+00:00,11.5,4587
2025-08-02 20:00:00+00:00,2025-08-02 10:30:00+00:00,9.5,4461
2025-08-02 20:00:00+00:00,2025-08-02 12:30:00+00:00,7.5,4258
2025-08-02 20:00:00+00:00,2025-08-02 16:30:00+00:00,3.5,4328
2025-08-02 20:00:00+00:00,2025-08-02 19:30:00+00:00,0.5,4000
2025-08-02 21:00:00+00:00,2025-08-01 03:30:00+00:00,41.5,5156
2025-08-02 21:00:00+00:00,2025-08-01 05:30:00+00:00,39.5,5512
2025-08-02 21:00:00+00:00,2025-08-01 08:30:00+00:00,36.5,5540
2025-08-02 21:00:00+00:00,2025-08-01 10:30:00+00:00,34.5,5537
2025-08-02 21:00:00+00:00,2025-08-01 12:30:00+00:00,32.5,5439
2025-08-02 21:00:00+00:00,2025-08-01 16:30:00+00:00,28.5,5450
2025-08-02 21:00:00+00:00,2025-08-01 19:30:00+00:00,25.5,5436
2025-08-02 21:00:00+00:00,2025-08-01 23:30:00+00:00,21.5,5296
2025-08-02 21:00:00+00:00,2025-08-02 03:30:00+00:00,17.5,5242
2025-08-02 21:00:00+00:00,2025-08-02 05:30:00+00:00,15.5,5359
2025-08-02 21:00:00+00:00,2025-08-02 08:30:00+00:00,12.5,5517
2025-08-02 21:00:00+00:00,2025-08-02 10:30:00+00:00,10.5,5417
2025-08-02 21:00:00+00:00,2025-08-02 12:30:00+00:00,8.5,5316
2025-08-02 21:00:00+00:00,2025-08-02 16:30:00+00:00,4.5,5534
2025-08-02 21:00:00+00:00,2025-08-02 19:30:00+00:00,1.5,5232
2025-08-02 22:00:00+00:00,2025-08-01 03:30:00+00:00,42.5,5668
2025-08-02 22:00:00+00:00,2025-08-01 05:30:00+00:00,40.5,6062
