startTime,actual
2025-05-31 23:00:00+00:00,10141
2025-05-31 23:30:00+00:00,10066
2025-06-01 00:00:00+00:00,10277
2025-06-01 00:30:00+00:00,10052
2025-06-01 01:00:00+00:00,9571
2025-06-01 01:30:00+00:00,9180
2025-06-01 02:00:00+00:00,8936
2025-06-01 02:30:00+00:00,8935
2025-06-01 03:00:00+00:00,8591
2025-06-01 03:30:00+00:00,8549
2025-06-01 04:00:00+00:00,8563
2025-06-01 04:30:00+00:00,9067
2025-06-01 05:00:00+00:00,8775
2025-06-01 05:30:00+00:00,8884
2025-06-01 06:00:00+00:00,9482
2025-06-01 06:30:00+00:00,9138
2025-06-01 07:00:00+00:00,8808
2025-06-01 07:30:00+00:00,8545
2025-06-01 08:00:00+00:00,8193
2025-06-01 08:30:00+00:00,7996
2025-06-01 09:00:00+00:00,8019
2025-06-01 09:30:00+00:00,8144
2025-06-01 10:00:00+00:00,8538
2025-06-01 10:30:00+00:00,8877
2025-06-01 11:00:00+00:00,9273
2025-06-01 11:30:00+00:00,8745
2025-06-01 12:00:00+00:00,8715
2025-06-01 12:30:00+00:00,8975
2025-06-01 13:00:00+00:00,9285
2025-06-01 13:30:00+00:00,9723
2025-06-01 14:00:00+00:00,10036
2025-06-01 14:30:00+00:00,10478
2025-06-01 15:00:00+00:00,11775
2025-06-01 15:30:00+00:00,11854
2025-06-01 16:00:00+00:00,12079
2025-06-01 16:30:00+00:00,12501
2025-06-01 17:00:00+00:00,13296
2025-06-01 17:30:00+00:00,13336
2025-06-01 18:00:00+00:00,12356
2025-06-01 18:30:00+00:00,11861
2025-06-01 19:00:00+00:00,11138
2025-06-01 19:30:00+00:00,10924
2025-06-01 20:00:00+00:00,10924
2025-06-01 20:30:00+00:00,11218
2025-06-01 21:00:00+00:00,11224
2025-06-01 21:30:00+00:00,11333
2025-06-01 22:00:00+00:00,11242
2025-06-01 22:30:00+00:00,11205
2025-06-01 23:00:00+00:00,10706
2025-06-01 23:30:00+00:00,10560
2025-06-02 00:00:00+00:00,10271
2025-06-02 00:30:00+00:00,9834
2025-06-02 01:00:00+00:00,9660
2025-06-02 01:30:00+00:00,9804
2025-06-02 02:00:00+00:00,9389
2025-06-02 02:30:00+00:00,9015
2025-06-02 03:00:00+00:00,8722
2025-06-02 03:30:00+00:00,8213
2025-06-02 04:00:00+00:00,8081
2025-06-02 04:30:00+00:00,7749
2025-06-02 05:00:00+00:00,7255
2025-06-02 05:30:00+00:00,6547
2025-06-02 06:00:00+00:00,6021
2025-06-02 06:30:00+00:00,5529
2025-06-02 07:00:00+00:00,5160
2025-06-02 07:30:00+00:00,4584
2025-06-02 08:00:00+00:00,4046
2025-06-02 08:30:00+00:00,3672
2025-06-02 09:00:00+00:00,3485
2025-06-02 09:30:00+00:00,3424
2025-06-02 10:00:00+00:00,3448
2025-06-02 10:30:00+00:00,3575
2025-06-02 11:00:00+00:00,3862
2025-06-02 11:30:00+00:00,4533
2025-06-02 12:00:00+00:00,5002
2025-06-02 12:30:00+00:00,5428
2025-06-02 13:00:00+00:00,6076
2025-06-02 13:30:00+00:00,6525
2025-06-02 14:00:00+00:00,6687
2025-06-02 14:30:00+00:00,6638
2025-06-02 15:00:00+00:00,6702
2025-06-02 15:30:00+00:00,7219
2025-06-02 16:00:00+00:00,7643
2025-06-02 16:30:00+00:00,7745
2025-06-02 17:00:00+00:00,8137
2025-06-02 17:30:00+00:00,8867
2025-06-02 18:00:00+00:00,9590
2025-06-02 18:30:00+00:00,10386
2025-06-02 19:00:00+00:00,11622
2025-06-02 19:30:00+00:00,12086
2025-06-02 20:00:00+00:00,12198
2025-06-02 20:30:00+00:00,12342
2025-06-02 21:00:00+00:00,12388
2025-06-02 21:30:00+00:00,12546
2025-06-02 22:00:00+00:00,12379
2025-06-02 22:30:00+00:00,12354
2025-06-02 23:00:00+00:00,12310
2025-06-02 23:30:00+00:00,12976
2025-06-03 00:00:00+00:00,13614
2025-06-03 00:30:00+00:00,13650
2025-06-03 01:00:00+00:00,13595
2025-06-03 01:30:00+00:00,13830
2025-06-03 02:00:00+00:00,13569
2025-06-03 02:30:00+00:00,13497
2025-06-03 03:00:00+00:00,13493
