startTime,publishTime,horizonHours,forecast
2025-02-01 19:00:00+00:00,2025-02-01 07:30:00+00:00,11.5,13507
2025-02-01 19:00:00+00:00,2025-02-01 09:30:00+00:00,9.5,13262
2025-02-01 19:00:00+00:00,2025-02-01 11:30:00+00:00,7.5,12942
2025-02-01 19:00:00+00:00,2025-02-01 15:30:00+00:00,3.5,12699
2025-02-01 19:00:00+00:00,2025-02-01 18:30:00+00:00,0.5,12966
2025-02-01 20:00:00+00:00,2025-02-01 02:30:00+00:00,17.5,14529
2025-02-01 20:00:00+00:00,2025-02-01 04:30:00+00:00,15.5,14280
2025-02-01 20:00:00+00:00,2025-02-01 07:30:00+00:00,12.5,14075
2025-02-01 20:00:00+00:00,2025-02-01 09:30:00+00:00,10.5,14015
2025-02-01 20:00:00+00:00,2025-02-01 11:30:00+00:00,8.5,13792
2025-02-01 20:00:00+00:00,2025-02-01 15:30:00+00:00,4.5,13496
2025-02-01 20:00:00+00:00,2025-02-01 18:30:00+00:00,1.5,13020
2025-02-01 21:00:00+00:00,2025-02-01 02:30:00+00:00,18.5,14975
2025-02-01 21:00:00+00:00,2025-02-01 04:30:00+00:00,16.5,14711
2025-02-01 21:00:00+00:00,2025-02-01 07:30:00+00:00,13.5,14491
2025-02-01 21:00:00+00:00,2025-02-01 09:30:00+00:00,11.5,14460
2025-02-01 21:00:00+00:00,2025-02-01 11:30:00+00:00,9.5,14257
2025-02-01 21:00:00+00:00,2025-02-01 15:30:00+00:00,5.5,13903
2025-02-01 21:00:00+00:00,2025-02-01 18:30:00+00:00,2.5,13627
2025-02-01 22:00:00+00:00,2025-02-01 02:30:00+00:00,19.5,15194
2025-02-01 22:00:00+00:00,2025-02-01 04:30:00+00:00,17.5,14944
2025-02-01 22:00:00+00:00,2025-02-01 07:30:00+00:00,14.5,14791
2025-02-01 22:00:00+00:00,2025-02-01 09:30:00+00:00,12.5,14785
2025-02-01 22:00:00+00:00,2025-02-01 11:30:00+00:00,10.5,14568
2025-02-01 22:00:00+00:00,2025-02-01 15:30:00+00:00,6.5,14309
2025-02-01 22:00:00+00:00,2025-02-01 18:30:00+00:00,3.5,14021
2025-02-01 23:00:00+00:00,2025-02-01 02:30:00+00:00,20.5,15427
2025-02-01 23:00:00+00:00,2025-02-01 04:30:00+00:00,18.5,15091
2025-02-01 23:00:00+00:00,2025-02-01 07:30:00+00:00,15.5,14873
2025-02-01 23:00:00+00:00,2025-02-01 09:30:00+00:00,13.5,14850
2025-02-01 23:00:00+00:00,2025-02-01 11:30:00+00:00,11.5,14614
2025-02-01 23:00:00+00:00,2025-02-01 15:30:00+00:00,7.5,14573
2025-02-01 23:00:00+00:00,2025-02-01 18:30:00+00:00,4.5,14275
2025-02-01 23:00:00+00:00,2025-02-01 22:30:00+00:00,0.5,14315
2025-02-02 00:00:00+00:00,2025-02-01 02:30:00+00:00,21.5,15190
2025-02-02 00:00:00+00:00,2025-02-01 04:30:00+00:00,19.5,14859
2025-02-02 00:00:00+00:00,2025-02-01 07:30:00+00:00,16.5,14697
2025-02-02 00:00:00+00:00,2025-02-01 09:30:00+00:00,14.5,14682
2025-02-02 00:00:00+00:00,2025-02-01 11:30:00+00:00,12.5,14508
2025-02-02 00:00:00+00:00,2025-02-01 15:30:00+00:00,8.5,14480
2025-02-02 00:00:00+00:00,2025-02-01 18:30:00+00:00,5.5,14251
2025-02-02 00:00:00+00:00,2025-02-01 22:30:00+00:00,1.5,13966
2025-02-02 01:00:00+00:00,2025-02-01 02:30:00+00:00,22.5,15004
2025-02-02 01:00:00+00:00,2025-02-01 04:30:00+00:00,20.5,14644
2025-02-02 01:00:00+00:00,2025-02-01 07:30:00+00:00,17.5,14423
2025-02-02 01:00:00+00:00,2025-02-01 09:30:00+00:00,15.5,14481
2025-02-02 01:00:00+00:00,2025-02-01 11:30:00+00:00,13.5,14269
2025-02-02 01:00:00+00:00,2025-02-01 15:30:00+00:00,9.5,14207
2025-02-02 01:00:00+00:00,2025-02-01 18:30:00+00:00,6.5,14242
2025-02-02 01:00:00+00:00,2025-02-01 22:30:00+00:00,2.5,13880
2025-02-02 02:00:00+00:00,2025-02-01 02:30:00+00:00,23.5,14706
2025-02-02 02:00:00+00:00,2025-02-01 04:30:00+00:00,21.5,14316
2025-02-02 02:00:00+00:00,2025-02-01 07:30:00+00:00,18.5,14121
2025-02-02 02:00:00+00:00,2025-02-01 09:30:00+00:00,16.5,14150
2025-02-02 02:00:00+00:00,2025-02-01 11:30:00+00:00,14.5,13868
2025-02-02 02:00:00+00:00,2025-02-01 15:30:00+00:00,10.5,13844
2025-02-02 02:00:00+00:00,2025-02-01 18:30:00+00:00,7.5,13954
2025-02-02 02:00:00+00:00,2025-02-01 22:30:00+00:00,3.5,13738
2025-02-02 03:00:00+00:00,2025-02-01 02:30:00+00:00,24.5,14213
2025-02-02 03:00:00+00:00,2025-02-01 04:30:00+00:00,22.5,13798
2025-02-02 03:00:00+00:00,2025-02-01 07:30:00+00:00,19.5,13683
2025-02-02 03:00:00+00:00,2025-02-01 09:30:00+00:00,17.5,13739
2025-02-02 03:00:00+00:00,2025-02-01 11:30:00+00:00,15.5,13482
2025-02-02 03:00:00+00:00,2025-02-01 15:30:00+00:00,11.5,13368
2025-02-02 03:00:00+00:00,2025-02-01 18:30:00+00:00,8.5,13596
2025-02-02 03:00:00+00:00,2025-02-01 22:30:00+00:00,4.5,13560
2025-02-02 03:00:00+00:00,2025-02-02 02:30:00+00:00,0.5,13229
2025-02-02 04:00:00+00:00,2025-02-01 02:30:00+00:00,25.5,13865
2025-02-02 04:00:00+00:00,2025-02-01 04:30:00+00:00,23.5,13427
2025-02-02 04:00:00+00:00,2025-02-01 07:30:00+00:00,20.5,13223
2025-02-02 04:00:00+00:00,2025-02-01 09:30:00+00:00,18.5,13285
2025-02-02 04:00:00+00:00,2025-02-01 11:30:00+00:00,16.5,12975
2025-02-02 04:00:00+00:00,2025-02-01 15:30:00+00:00,12.5,12879
2025-02-02 04:00:00+00:00,2025-02-01 18:30:00+00:00,9.5,13169
2025-02-02 04:00:00+00:00,2025-02-01 22:30:00+00:00,5.5,13576
2025-02-02 04:00:00+00:00,2025-02-02 02:30:00+00:00,1.5,13167
2025-02-02 05:00:00+00:00,2025-02-01 02:30:00+00:00,26.5,13429
2025-02-02 05:00:00+00:00,2025-02-01 04:30:00+00:00,24.5,12903
2025-02-02 05:00:00+00:00,2025-02-01 07:30:00+00:00,21.5,12794
2025-02-02 05:00:00+00:00,2025-02-01 09:30:00+00:00,19.5,12913
2025-02-02 05:00:00+00:00,2025-02-01 11:30:00+00:00,17.5,12538
2025-02-02 05:00:00+00:00,2025-02-01 15:30:00+00:00,13.5,12423
2025-02-02 05:00:00+00:00,2025-02-01 18:30:00+00:00,10.5,12793
2025-02-02 05:00:00+00:00,2025-02-01 22:30:00+00:00,6.5,13368
2025-02-02 05:00:00+00:00,2025-02-02 02:30:00+00:00,2.5,13192
2025-02-02 05:00:00+00:00,2025-02-02 04:30:00+00:00,0.5,13464
2025-02-02 06:00:00+00:00,2025-02-01 02:30:00+00:00,27.5,12836
2025-02-02 06:00:00+00:00,2025-02-01 04:30:00+00:00,25.5,12339
2025-02-02 06:00:00+00:00,2025-02-01 07:30:00+00:00,22.5,12496
2025-02-02 06:00:00+00:00,2025-02-01 09:30:00+00:00,20.5,12664
2025-02-02 06:00:00+00:00,2025-02-01 11:30:00+00:00,18.5,12152
2025-02-02 06:00:00+00:00,2025-02-01 15:30:00+00:00,14.5,11971
2025-02-02 06:00:00+00:00,2025-02-01 18:30:00+00:00,11.5,12331
2025-02-02 06:00:00+00:00,2025-02-01 22:30:00+00:00,7.5,13036
2025-02-02 06:00:00+00:00,2025-02-02 02:30:00+00:00,3.5,13036
2025-02-02 06:00:00+00:00,2025-02-02 04:30:00+00:00,1.5,13450
2025-02-02 07:00:00+00:00,2025-02-01 02:30:00+00:00,28.5,12399
2025-02-02 07:00:00+00:00,2025-02-01 04:30:00+00:00,26.5,11743
2025-02-02 07:00:00+00:00,2025-02-01 07:30:00+00:00,23.5,11985
2025-02-02 07:00:00+00:00,2025-02-01 09:30:00+00:00,21.5,12189
2025-02-02 07:00:00+00:00,2025-02-01 11:30:00+00:00,19.5,11616
2025-02-02 07:00:00+00:00,2025-02-01 15:30:00+00:00,15.5,11415
2025-02-02 07:00:00+00:00,2025-02-01 18:30:00+00:00,12.5,11814
2025-02-02 07:00:00+00:00,2025-02-01 22:30:00+00:00,8.5,12644
2025-02-02 07:00:00+00:00,2025-02-02 02:30:00+00:00,4.5,12703
2025-02-02 07:00:00+00:00,2025-02-02 04:30:00+00:00,2.5,13221
2025-02-02 08:00:00+00:00,2025-02-01 02:30:00+00:00,29.5,11843
2025-02-02 08:00:00+00:00,2025-02-01 04:30:00+00:00,27.5,11086
2025-02-02 08:00:00+00:00,2025-02-01 07:30:00+00:00,24.5,11441
2025-02-02 08:00:00+00:00,2025-02-01 09:30:00+00:00,22.5,11649
2025-02-02 08:00:00+00:00,2025-02-01 11:30:00+00:00,20.5,11115
2025-02-02 08:00:00+00:00,2025-02-01 15:30:00+00:00,16.5,10771
2025-02-02 08:00:00+00:00,2025-02-01 18:30:00+00:00,13.5,11306
2025-02-02 08:00:00+00:00,2025-02-01 22:30:00+00:00,9.5,12373
2025-02-02 08:00:00+00:00,2025-02-02 02:30:00+00:00,5.5,12226
2025-02-02 08:00:00+00:00,2025-02-02 04:30:00+00:00,3.5,12234
2025-02-02 08:00:00+00:00,2025-02-02 07:30:00+00:00,0.5,12094
2025-02-02 09:00:00+00:00,2025-02-01 02:30:00+00:00,30.5,11332
2025-02-02 09:00:00+00:00,2025-02-01 04:30:00+00:00,28.5,10453
2025-02-02 09:00:00+00:00,2025-02-01 07:30:00+00:00,25.5,10937
2025-02-02 09:00:00+00:00,2025-02-01 09:30:00+00:00,23.5,11079
2025-02-02 09:00:00+00:00,2025-02-01 11:30:00+00:00,21.5,10539
2025-02-02 09:00:00+00:00,2025-02-01 15:30:00+00:00,17.5,9933
2025-02-02 09:00:00+00:00,2025-02-01 18:30:00+00:00,14.5,10678
2025-02-02 09:00:00+00:00,2025-02-01 22:30:00+00:00,10.5,12081
2025-02-02 09:00:00+00:00,2025-02-02 02:30:00+00:00,6.5,11953
2025-02-02 09:00:00+00:00,2025-02-02 04:30:00+00:00,4.5,12119
2025-02-02 09:00:00+00:00,2025-02-02 07:30:00+00:00,1.5,12025
2025-02-02 10:00:00+00:00,2025-02-01 02:30:00+00:00,31.5,10481
2025-02-02 10:00:00+00:00,2025-02-01 04:30:00+00:00,29.5,9514
2025-02-02 10:00:00+00:00,2025-02-01 07:30:00+00:00,26.5,10122
2025-02-02 10:00:00+00:00,2025-02-01 09:30:00+00:00,24.5,10274
2025-02-02 10:00:00+00:00,2025-02-01 11:30:00+00:00,22.5,9744
2025-02-02 10:00:00+00:00,2025-02-01 15:30:00+00:00,18.5,9116
2025-02-02 10:00:00+00:00,2025-02-01 18:30:00+00:00,15.5,9906
2025-02-02 10:00:00+00:00,2025-02-01 22:30:00+00:00,11.5,11427
2025-02-02 10:00:00+00:00,2025-02-02 02:30:00+00:00,7.5,11378
2025-02-02 10:00:00+00:00,2025-02-02 04:30:00+00:00,5.5,11749
2025-02-02 10:00:00+00:00,2025-02-02 07:30:00+00:00,2.5,11513
2025-02-02 10:00:00+00:00,2025-02-02 09:30:00+00:00,0.5,11048
2025-02-02 11:00:00+00:00,2025-02-01 02:30:00+00:00,32.5,9535
2025-02-02 11:00:00+00:00,2025-02-01 04:30:00+00:00,30.5,8550
2025-02-02 11:00:00+00:00,2025-02-01 07:30:00+00:00,27.5,9038
2025-02-02 11:00:00+00:00,2025-02-01 09:30:00+00:00,25.5,9160
2025-02-02 11:00:00+00:00,2025-02-01 11:30:00+00:00,23.5,8723
2025-02-02 11:00:00+00:00,2025-02-01 15:30:00+00:00,19.5,8056
2025-02-02 11:00:00+00:00,2025-02-01 18:30:00+00:00,16.5,8926
2025-02-02 11:00:00+00:00,2025-02-01 22:30:00+00:00,12.5,10470
2025-02-02 11:00:00+00:00,2025-02-02 02:30:00+00:00,8.5,10396
2025-02-02 11:00:00+00:00,2025-02-02 04:30:00+00:00,6.5,10876
2025-02-02 11:00:00+00:00,2025-02-02 07:30:00+00:00,3.5,10872
2025-02-02 11:00:00+00:00,2025-02-02 09:30:00+00:00,1.5,9846
2025-02-02 12:00:00+00:00,2025-02-01 02:30:00+00:00,33.5,8188
2025-02-02 12:00:00+00:00,2025-02-01 04:30:00+00:00,31.5,7307
2025-02-02 12:00:00+00:00,2025-02-01 07:30:00+00:00,28.5,7874
2025-02-02 12:00:00+00:00,2025-02-01 09:30:00+00:00,26.5,7882
2025-02-02 12:00:00+00:00,2025-02-01 11:30:00+00:00,24.5,7564
2025-02-02 12:00:00+00:00,2025-02-01 15:30:00+00:00,20.5,6716
2025-02-02 12:00:00+00:00,2025-02-01 18:30:00+00:00,17.5,7660
2025-02-02 12:00:00+00:00,2025-02-01 22:30:00+00:00,13.5,9178
2025-02-02 12:00:00+00:00,2025-02-02 02:30:00+00:00,9.5,9024
2025-02-02 12:00:00+00:00,2025-02-02 04:30:00+00:00,7.5,9466
2025-02-02 12:00:00+00:00,2025-02-02 07:30:00+00:00,4.5,9500
2025-02-02 12:00:00+00:00,2025-02-02 09:30:00+00:00,2.5,8451
2025-02-02 12:00:00+00:00,2025-02-02 11:30:00+00:00,0.5,7994
2025-02-02 13:00:00+00:00,2025-02-01 02:30:00+00:00,34.5,7036
2025-02-02 13:00:00+00:00,2025-02-01 04:30:00+00:00,32.5,6168
2025-02-02 13:00:00+00:00,2025-02-01 07:30:00+00:00,29.5,6584
2025-02-02 13:00:00+00:00,2025-02-01 09:30:00+00:00,27.5,6564
2025-02-02 13:00:00+00:00,2025-02-01 11:30:00+00:00,25.5,6261
2025-02-02 13:00:00+00:00,2025-02-01 15:30:00+00:00,21.5,5439
2025-02-02 13:00:00+00:00,2025-02-01 18:30:00+00:00,18.5,6341
2025-02-02 13:00:00+00:00,2025-02-01 22:30:00+00:00,14.5,7746
2025-02-02 13:00:00+00:00,2025-02-02 02:30:00+00:00,10.5,7519
2025-02-02 13:00:00+00:00,2025-02-02 04:30:00+00:00,8.5,7714
2025-02-02 13:00:00+00:00,2025-02-02 07:30:00+00:00,5.5,7810
2025-02-02 13:00:00+00:00,2025-02-02 09:30:00+00:00,3.5,7731
2025-02-02 13:00:00+00:00,2025-02-02 11:30:00+00:00,1.5,7307
2025-02-02 14:00:00+00:00,2025-02-01 02:30:00+00:00,35.5,6216
2025-02-02 14:00:00+00:00,2025-02-01 04:30:00+00:00,33.5,5290
2025-02-02 14:00:00+00:00,2025-02-01 07:30:00+00:00,30.5,5387
2025-02-02 14:00:00+00:00,2025-02-01 09:30:00+00:00,28.5,5451
2025-02-02 14:00:00+00:00,2025-02-01 11:30:00+00:00,26.5,5224
2025-02-02 14:00:00+00:00,2025-02-01 15:30:00+00:00,22.5,4779
2025-02-02 14:00:00+00:00,2025-02-01 18:30:00+00:00,19.5,5500
2025-02-02 14:00:00+00:00,2025-02-01 22:30:00+00:00,15.5,6556
2025-02-02 14:00:00+00:00,2025-02-02 02:30:00+00:00,11.5,6240
2025-02-02 14:00:00+00:00,2025-02-02 04:30:00+00:00,9.5,6235
2025-02-02 14:00:00+00:00,2025-02-02 07:30:00+00:00,6.5,6392
2025-02-02 14:00:00+00:00,2025-02-02 09:30:00+00:00,4.5,6854
2025-02-02 14:00:00+00:00,2025-02-02 11:30:00+00:00,2.5,6405
2025-02-02 15:00:00+00:00,2025-02-01 02:30:00+00:00,36.5,5520
2025-02-02 15:00:00+00:00,2025-02-01 04:30:00+00:00,34.5,4622
2025-02-02 15:00:00+00:00,2025-02-01 07:30:00+00:00,31.5,4706
2025-02-02 15:00:00+00:00,2025-02-01 09:30:00+00:00,29.5,4795
2025-02-02 15:00:00+00:00,2025-02-01 11:30:00+00:00,27.5,4753
2025-02-02 15:00:00+00:00,2025-02-01 15:30:00+00:00,23.5,4249
2025-02-02 15:00:00+00:00,2025-02-01 18:30:00+00:00,20.5,4817
2025-02-02 15:00:00+00:00,2025-02-01 22:30:00+00:00,16.5,5830
2025-02-02 15:00:00+00:00,2025-02-02 02:30:00+00:00,12.5,5578
2025-02-02 15:00:00+00:00,2025-02-02 04:30:00+00:00,10.5,5414
2025-02-02 15:00:00+00:00,2025-02-02 07:30:00+00:00,7.5,5490
2025-02-02 15:00:00+00:00,2025-02-02 09:30:00+00:00,5.5,5717
2025-02-02 15:00:00+00:00,2025-02-02 11:30:00+00:00,3.5,5381
2025-02-02 16:00:00+00:00,2025-02-01 02:30:00+00:00,37.5,5143
2025-02-02 16:00:00+00:00,2025-02-01 04:30:00+00:00,35.5,4339
2025-02-02 16:00:00+00:00,2025-02-01 07:30:00+00:00,32.5,4341
2025-02-02 16:00:00+00:00,2025-02-01 09:30:00+00:00,30.5,4475
2025-02-02 16:00:00+00:00,2025-02-01 11:30:00+00:00,28.5,4444
2025-02-02 16:00:00+00:00,2025-02-01 15:30:00+00:00,24.5,3873
2025-02-02 16:00:00+00:00,2025-02-01 18:30:00+00:00,21.5,4271
2025-02-02 16:00:00+00:00,2025-02-01 22:30:00+00:00,17.5,5115
2025-02-02 16:00:00+00:00,2025-02-02 02:30:00+00:00,13.5,4963
2025-02-02 16:00:00+00:00,2025-02-02 04:30:00+00:00,11.5,4718
2025-02-02 16:00:00+00:00,2025-02-02 07:30:00+00:00,8.5,4826
2025-02-02 16:00:00+00:00,2025-02-02 09:30:00+00:00,6.5,4913
2025-02-02 16:00:00+00:00,2025-02-02 11:30:00+00:00,4.5,4664
2025-02-02 16:00:00+00:00,2025-02-02 15:30:00+00:00,0.5,4479
2025-02-02 17:00:00+00:00,2025-02-01 02:30:00+00:00,38.5,5005
2025-02-02 17:00:00+00:00,2025-02-01 04:30:00+00:00,36.5,4372
2025-02-02 17:00:00+00:00,2025-02-01 07:30:00+00:00,33.5,4427
2025-02-02 17:00:00+00:00,2025-02-01 09:30:00+00:00,31.5,4660
2025-02-02 17:00:00+00:00,2025-02-01 11:30:00+00:00,29.5,4513
2025-02-02 17:00:00+00:00,2025-02-01 15:30:00+00:00,25.5,3827
2025-02-02 17:00:00+00:00,2025-02-01 18:30:00+00:00,22.5,3927
2025-02-02 17:00:00+00:00,2025-02-01 22:30:00+00:00,18.5,4614
2025-02-02 17:00:00+00:00,2025-02-02 02:30:00+00:00,14.5,4581
2025-02-02 17:00:00+00:00,2025-02-02 04:30:00+00:00,12.5,4173
2025-02-02 17:00:00+00:00,2025-02-02 07:30:00+00:00,9.5,4202
2025-02-02 17:00:00+00:00,2025-02-02 09:30:00+00:00,7.5,4546
2025-02-02 17:00:00+00:00,2025-02-02 11:30:00+00:00,5.5,4368
2025-02-02 17:00:00+00:00,2025-02-02 15:30:00+00:00,1.5,3855
2025-02-02 18:00:00+00:00,2025-02-01 02:30:00+00:00,39.5,5184
2025-02-02 18:00:00+00:00,2025-02-01 04:30:00+00:00,37.5,4737
2025-02-02 18:00:00+00:00,2025-02-01 07:30:00+00:00,34.5,4697
2025-02-02 18:00:00+00:00,2025-02-01 09:30:00+00:00,32.5,4851
2025-02-02 18:00:00+00:00,2025-02-01 11:30:00+00:00,30.5,4652
2025-02-02 18:00:00+00:00,2025-02-01 15:30:00+00:00,26.5,4193
2025-02-02 18:00:00+00:00,2025-02-01 18:30:00+00:00,23.5,4022
2025-02-02 18:00:00+00:00,2025-02-01 22:30:00+00:00,19.5,4489
2025-02-02 18:00:00+00:00,2025-02-02 02:30:00+00:00,15.5,4458
2025-02-02 18:00:00+00:00,2025-02-02 04:30:00+00:00,13.5,3988
2025-02-02 18:00:00+00:00,2025-02-02 07:30:00+00:00,10.5,4015
2025-02-02 18:00:00+00:00,2025-02-02 09:30:00+00:00,8.5,4496
2025-02-02 18:00:00+00:00,2025-02-02 11:30:00+00:00,6.5,4498
2025-02-02 18:00:00+00:00,2025-02-02 15:30:00+00:00,2.5,4157
2025-02-02 19:00:00+00:00,2025-02-01 02:30:00+00:00,40.5,5843
2025-02-02 19:00:00+00:00,2025-02-01 04:30:00+00:00,38.5,5631
2025-02-02 19:00:00+00:00,2025-02-01 07:30:00+00:00,35.5,5376
2025-02-02 19:00:00+00:00,2025-02-01 09:30:00+00:00,33.5,5558
2025-02-02 19:00:00+00:00,2025-02-01 11:30:00+00:00,31.5,5297
2025-02-02 19:00:00+00:00,2025-02-01 15:30:00+00:00,27.5,5011
2025-02-02 19:00:00+00:00,2025-02-01 18:30:00+00:00,24.5,4639
2025-02-02 19:00:00+00:00,2025-02-01 22:30:00+00:00,20.5,4804
2025-02-02 19:00:00+00:00,2025-02-02 02:30:00+00:00,16.5,4926
2025-02-02 19:00:00+00:00,2025-02-02 04:30:00+00:00,14.5,4493
2025-02-02 19:00:00+00:00,2025-02-02 07:30:00+00:00,11.5,4347
2025-02-02 19:00:00+00:00,2025-02-02 09:30:00+00:00,9.5,4863
2025-02-02 19:00:00+00:00,2025-02-02 11:30:00+00:00,7.5,4992
2025-02-02 19:00:00+00:00,2025-02-02 15:30:00+00:00,3.5,5035
2025-02-02 19:00:00+00:00,2025-02-02 18:30:00+00:00,0.5,4786
2025-02-02 20:00:00+00:00,2025-02-01 02:30:00+00:00,41.5,6819
2025-02-02 20:00:00+00:00,2025-02-01 04:30:00+00:00,39.5,6722
2025-02-02 20:00:00+00:00,2025-02-01 07:30:00+00:00,36.5,6321
2025-02-02 20:00:00+00:00,2025-02-01 09:30:00+00:00,34.5,6710
2025-02-02 20:00:00+00:00,2025-02-01 11:30:00+00:00,32.5,6400
2025-02-02 20:00:00+00:00,2025-02-01 15:30:00+00:00,28.5,6144
2025-02-02 20:00:00+00:00,2025-02-01 18:30:00+00:00,25.5,5623
2025-02-02 20:00:00+00:00,2025-02-01 22:30:00+00:00,21.5,5595
2025-02-02 20:00:00+00:00,2025-02-02 02:30:00+00:00,17.5,5839
2025-02-02 20:00:00+00:00,2025-02-02 04:30:00+00:00,15.5,5422
2025-02-02 20:00:00+00:00,2025-02-02 07:30:00+00:00,12.5,5296
2025-02-02 20:00:00+00:00,2025-02-02 09:30:00+00:00,10.5,5760
2025-02-02 20:00:00+00:00,2025-02-02 11:30:00+00:00,8.5,5902
2025-02-02 20:00:00+00:00,2025-02-02 15:30:00+00:00,4.5,6248
2025-02-02 20:00:00+00:00,2025-02-02 18:30:00+00:00,1.5,6125
2025-02-02 21:00:00+00:00,2025-02-01 02:30:00+00:00,42.5,7580
2025-02-02 21:00:00+00:00,2025-02-01 04:30:00+00:00,40.5,7762
