startTime,actual
2025-03-31 23:00:00+00:00,3736
2025-03-31 23:30:00+00:00,3776
2025-04-01 00:00:00+00:00,4000
2025-04-01 00:30:00+00:00,4427
2025-04-01 01:00:00+00:00,4515
2025-04-01 01:30:00+00:00,4487
2025-04-01 02:00:00+00:00,4393
2025-04-01 02:30:00+00:00,4419
2025-04-01 03:00:00+00:00,4537
2025-04-01 03:30:00+00:00,4734
2025-04-01 04:00:00+00:00,4874
2025-04-01 04:30:00+00:00,4949
2025-04-01 05:00:00+00:00,5125
2025-04-01 05:30:00+00:00,5185
2025-04-01 06:00:00+00:00,5160
2025-04-01 06:30:00+00:00,5408
2025-04-01 07:00:00+00:00,5408
2025-04-01 07:30:00+00:00,5247
2025-04-01 08:00:00+00:00,5144
2025-04-01 08:30:00+00:00,5543
2025-04-01 09:00:00+00:00,6036
2025-04-01 09:30:00+00:00,6296
2025-04-01 10:00:00+00:00,6660
2025-04-01 10:30:00+00:00,7289
2025-04-01 11:00:00+00:00,7885
2025-04-01 11:30:00+00:00,7653
2025-04-01 12:00:00+00:00,8006
2025-04-01 12:30:00+00:00,7835
2025-04-01 13:00:00+00:00,7342
2025-04-01 13:30:00+00:00,7185
2025-04-01 14:00:00+00:00,7550
2025-04-01 14:30:00+00:00,8231
2025-04-01 15:00:00+00:00,9238
2025-04-01 15:30:00+00:00,10065
2025-04-01 16:00:00+00:00,10456
2025-04-01 16:30:00+00:00,10722
2025-04-01 17:00:00+00:00,10999
2025-04-01 17:30:00+00:00,11655
2025-04-01 18:00:00+00:00,12062
2025-04-01 18:30:00+00:00,12537
2025-04-01 19:00:00+00:00,13140
2025-04-01 19:30:00+00:00,13574
2025-04-01 20:00:00+00:00,13550
2025-04-01 20:30:00+00:00,13501
2025-04-01 21:00:00+00:00,13580
2025-04-01 21:30:00+00:00,13787
2025-04-01 22:00:00+00:00,13804
2025-04-01 22:30:00+00:00,13603
2025-04-01 23:00:00+00:00,13554
2025-04-01 23:30:00+00:00,13626
2025-04-02 00:00:00+00:00,13590
2025-04-02 00:30:00+00:00,13541
2025-04-02 01:00:00+00:00,13209
2025-04-02 01:30:00+00:00,12641
2025-04-02 02:00:00+00:00,11846
2025-04-02 02:30:00+00:00,11549
2025-04-02 03:00:00+00:00,11365
2025-04-02 03:30:00+00:00,10870
2025-04-02 04:00:00+00:00,10314
2025-04-02 04:30:00+00:00,9934
2025-04-02 05:00:00+00:00,9766
2025-04-02 05:30:00+00:00,9312
2025-04-02 06:00:00+00:00,9127
2025-04-02 06:30:00+00:00,9132
2025-04-02 07:00:00+00:00,8877
2025-04-02 07:30:00+00:00,8963
2025-04-02 08:00:00+00:00,9131
2025-04-02 08:30:00+00:00,9359
2025-04-02 09:00:00+00:00,9295
2025-04-02 09:30:00+00:00,9051
2025-04-02 10:00:00+00:00,9185
2025-04-02 10:30:00+00:00,9515
2025-04-02 11:00:00+00:00,10243
2025-04-02 11:30:00+00:00,10599
2025-04-02 12:00:00+00:00,10854
2025-04-02 12:30:00+00:00,10705
2025-04-02 13:00:00+00:00,10978
2025-04-02 13:30:00+00:00,10990
2025-04-02 14:00:00+00:00,11730
2025-04-02 14:30:00+00:00,12048
2025-04-02 15:00:00+00:00,11978
2025-04-02 15:30:00+00:00,12515
2025-04-02 16:00:00+00:00,12426
2025-04-02 16:30:00+00:00,12605
2025-04-02 17:00:00+00:00,12733
2025-04-02 17:30:00+00:00,12639
2025-04-02 18:00:00+00:00,12580
2025-04-02 18:30:00+00:00,12751
2025-04-02 19:00:00+00:00,12920
2025-04-02 19:30:00+00:00,12875
2025-04-02 20:00:00+00:00,12559
