startTime,publishTime,horizonHours,forecast
2025-01-01 16:00:00+00:00,2025-01-01 02:30:00+00:00,13.5,14978
2025-01-01 16:00:00+00:00,2025-01-01 04:30:00+00:00,11.5,14973
2025-01-01 16:00:00+00:00,2025-01-01 07:30:00+00:00,8.5,15481
2025-01-01 16:00:00+00:00,2025-01-01 09:30:00+00:00,6.5,15686
2025-01-01 16:00:00+00:00,2025-01-01 11:30:00+00:00,4.5,15632
2025-01-01 16:00:00+00:00,2025-01-01 15:30:00+00:00,0.5,15051
2025-01-01 17:00:00+00:00,2025-01-01 02:30:00+00:00,14.5,14438
2025-01-01 17:00:00+00:00,2025-01-01 04:30:00+00:00,12.5,14361
2025-01-01 17:00:00+00:00,2025-01-01 07:30:00+00:00,9.5,14683
2025-01-01 17:00:00+00:00,2025-01-01 09:30:00+00:00,7.5,14744
2025-01-01 17:00:00+00:00,2025-01-01 11:30:00+00:00,5.5,14913
2025-01-01 17:00:00+00:00,2025-01-01 15:30:00+00:00,1.5,14308
2025-01-01 18:00:00+00:00,2025-01-01 02:30:00+00:00,15.5,13904
2025-01-01 18:00:00+00:00,2025-01-01 04:30:00+00:00,13.5,13821
2025-01-01 18:00:00+00:00,2025-01-01 07:30:00+00:00,10.5,14230
2025-01-01 18:00:00+00:00,2025-01-01 09:30:00+00:00,8.5,14232
2025-01-01 18:00:00+00:00,2025-01-01 11:30:00+00:00,6.5,14264
2025-01-01 18:00:00+00:00,2025-01-01 15:30:00+00:00,2.5,13484
2025-01-01 19:00:00+00:00,2025-01-01 02:30:00+00:00,16.5,13087
2025-01-01 19:00:00+00:00,2025-01-01 04:30:00+00:00,14.5,12850
2025-01-01 19:00:00+00:00,2025-01-01 07:30:00+00:00,11.5,13333
2025-01-01 19:00:00+00:00,2025-01-01 09:30:00+00:00,9.5,13553
2025-01-01 19:00:00+00:00,2025-01-01 11:30:00+00:00,7.5,13585
2025-01-01 19:00:00+00:00,2025-01-01 15:30:00+00:00,3.5,12773
2025-01-01 19:00:00+00:00,2025-01-01 18:30:00+00:00,0.5,12506
2025-01-01 20:00:00+00:00,2025-01-01 02:30:00+00:00,17.5,12600
2025-01-01 20:00:00+00:00,2025-01-01 04:30:00+00:00,15.5,12284
2025-01-01 20:00:00+00:00,2025-01-01 07:30:00+00:00,12.5,12500
2025-01-01 20:00:00+00:00,2025-01-01 09:30:00+00:00,10.5,12526
2025-01-01 20:00:00+00:00,2025-01-01 11:30:00+00:00,8.5,12562
2025-01-01 20:00:00+00:00,2025-01-01 15:30:00+00:00,4.5,12225
2025-01-01 20:00:00+00:00,2025-01-01 18:30:00+00:00,1.5,12332
2025-01-01 21:00:00+00:00,2025-01-01 02:30:00+00:00,18.5,11809
2025-01-01 21:00:00+00:00,2025-01-01 04:30:00+00:00,16.5,11657
2025-01-01 21:00:00+00:00,2025-01-01 07:30:00+00:00,13.5,12049
2025-01-01 21:00:00+00:00,2025-01-01 09:30:00+00:00,11.5,12025
2025-01-01 21:00:00+00:00,2025-01-01 11:30:00+00:00,9.5,12064
2025-01-01 21:00:00+00:00,2025-01-01 15:30:00+00:00,5.5,11458
2025-01-01 21:00:00+00:00,2025-01-01 18:30:00+00:00,2.5,11393
2025-01-01 22:00:00+00:00,2025-01-01 02:30:00+00:00,19.5,11179
2025-01-01 22:00:00+00:00,2025-01-01 04:30:00+00:00,17.5,11116
2025-01-01 22:00:00+00:00,2025-01-01 07:30:00+00:00,14.5,11504
2025-01-01 22:00:00+00:00,2025-01-01 09:30:00+00:00,12.5,11396
2025-01-01 22:00:00+00:00,2025-01-01 11:30:00+00:00,10.5,11434
2025-01-01 22:00:00+00:00,2025-01-01 15:30:00+00:00,6.5,10191
2025-01-01 22:00:00+00:00,2025-01-01 18:30:00+00:00,3.5,10233
2025-01-01 23:00:00+00:00,2025-01-01 02:30:00+00:00,20.5,10818
2025-01-01 23:00:00+00:00,2025-01-01 04:30:00+00:00,18.5,10744
2025-01-01 23:00:00+00:00,2025-01-01 07:30:00+00:00,15.5,11220
2025-01-01 23:00:00+00:00,2025-01-01 09:30:00+00:00,13.5,10997
2025-01-01 23:00:00+00:00,2025-01-01 11:30:00+00:00,11.5,11025
2025-01-01 23:00:00+00:00,2025-01-01 15:30:00+00:00,7.5,9700
2025-01-01 23:00:00+00:00,2025-01-01 18:30:00+00:00,4.5,9998
2025-01-01 23:00:00+00:00,2025-01-01 22:30:00+00:00,0.5,10253
2025-01-02 00:00:00+00:00,2025-01-01 02:30:00+00:00,21.5,10191
2025-01-02 00:00:00+00:00,2025-01-01 04:30:00+00:00,19.5,9933
2025-01-02 00:00:00+00:00,2025-01-01 07:30:00+00:00,16.5,10830
2025-01-02 00:00:00+00:00,2025-01-01 09:30:00+00:00,14.5,10756
2025-01-02 00:00:00+00:00,2025-01-01 11:30:00+00:00,12.5,10779
2025-01-02 00:00:00+00:00,2025-01-01 15:30:00+00:00,8.5,9422
2025-01-02 00:00:00+00:00,2025-01-01 18:30:00+00:00,5.5,9366
2025-01-02 00:00:00+00:00,2025-01-01 22:30:00+00:00,1.5,7467
2025-01-02 01:00:00+00:00,2025-01-01 02:30:00+00:00,22.5,10458
2025-01-02 01:00:00+00:00,2025-01-01 04:30:00+00:00,20.5,10265
2025-01-02 01:00:00+00:00,2025-01-01 07:30:00+00:00,17.5,10740
2025-01-02 01:00:00+00:00,2025-01-01 09:30:00+00:00,15.5,10736
2025-01-02 01:00:00+00:00,2025-01-01 11:30:00+00:00,13.5,10757
2025-01-02 01:00:00+00:00,2025-01-01 15:30:00+00:00,9.5,9218
2025-01-02 01:00:00+00:00,2025-01-01 18:30:00+00:00,6.5,8965
2025-01-02 01:00:00+00:00,2025-01-01 22:30:00+00:00,2.5,8502
2025-01-02 02:00:00+00:00,2025-01-01 02:30:00+00:00,23.5,10022
2025-01-02 02:00:00+00:00,2025-01-01 04:30:00+00:00,21.5,9788
2025-01-02 02:00:00+00:00,2025-01-01 07:30:00+00:00,18.5,10544
2025-01-02 02:00:00+00:00,2025-01-01 09:30:00+00:00,16.5,10674
2025-01-02 02:00:00+00:00,2025-01-01 11:30:00+00:00,14.5,10691
2025-01-02 02:00:00+00:00,2025-01-01 15:30:00+00:00,10.5,8916
2025-01-02 02:00:00+00:00,2025-01-01 18:30:00+00:00,7.5,9047
2025-01-02 02:00:00+00:00,2025-01-01 22:30:00+00:00,3.5,7999
2025-01-02 03:00:00+00:00,2025-01-01 02:30:00+00:00,24.5,10109
2025-01-02 03:00:00+00:00,2025-01-01 04:30:00+00:00,22.5,9908
2025-01-02 03:00:00+00:00,2025-01-01 07:30:00+00:00,19.5,10676
2025-01-02 03:00:00+00:00,2025-01-01 09:30:00+00:00,17.5,10648
2025-01-02 03:00:00+00:00,2025-01-01 11:30:00+00:00,15.5,10665
2025-01-02 03:00:00+00:00,2025-01-01 15:30:00+00:00,11.5,8899
2025-01-02 03:00:00+00:00,2025-01-01 18:30:00+00:00,8.5,9100
2025-01-02 03:00:00+00:00,2025-01-01 22:30:00+00:00,4.5,8861
2025-01-02 03:00:00+00:00,2025-01-02 02:30:00+00:00,0.5,8933
2025-01-02 04:00:00+00:00,2025-01-01 02:30:00+00:00,25.5,10735
2025-01-02 04:00:00+00:00,2025-01-01 04:30:00+00:00,23.5,10549
2025-01-02 04:00:00+00:00,2025-01-01 07:30:00+00:00,20.5,10989
2025-01-02 04:00:00+00:00,2025-01-01 09:30:00+00:00,18.5,10908
2025-01-02 04:00:00+00:00,2025-01-01 11:30:00+00:00,16.5,10927
2025-01-02 04:00:00+00:00,2025-01-01 15:30:00+00:00,12.5,8938
2025-01-02 04:00:00+00:00,2025-01-01 18:30:00+00:00,9.5,9036
2025-01-02 04:00:00+00:00,2025-01-01 22:30:00+00:00,5.5,8647
2025-01-02 04:00:00+00:00,2025-01-02 02:30:00+00:00,1.5,9271
2025-01-02 05:00:00+00:00,2025-01-01 02:30:00+00:00,26.5,10617
2025-01-02 05:00:00+00:00,2025-01-01 04:30:00+00:00,24.5,10691
2025-01-02 05:00:00+00:00,2025-01-01 07:30:00+00:00,21.5,11190
2025-01-02 05:00:00+00:00,2025-01-01 09:30:00+00:00,19.5,11065
2025-01-02 05:00:00+00:00,2025-01-01 11:30:00+00:00,17.5,11086
2025-01-02 05:00:00+00:00,2025-01-01 15:30:00+00:00,13.5,9678
2025-01-02 05:00:00+00:00,2025-01-01 18:30:00+00:00,10.5,9404
2025-01-02 05:00:00+00:00,2025-01-01 22:30:00+00:00,6.5,8895
2025-01-02 05:00:00+00:00,2025-01-02 02:30:00+00:00,2.5,9205
2025-01-02 05:00:00+00:00,2025-01-02 04:30:00+00:00,0.5,10671
2025-01-02 06:00:00+00:00,2025-01-01 02:30:00+00:00,27.5,10893
2025-01-02 06:00:00+00:00,2025-01-01 04:30:00+00:00,25.5,11110
2025-01-02 06:00:00+00:00,2025-01-01 07:30:00+00:00,22.5,11410
2025-01-02 06:00:00+00:00,2025-01-01 09:30:00+00:00,20.5,11568
2025-01-02 06:00:00+00:00,2025-01-01 11:30:00+00:00,18.5,11589
2025-01-02 06:00:00+00:00,2025-01-01 15:30:00+00:00,14.5,10022
2025-01-02 06:00:00+00:00,2025-01-01 18:30:00+00:00,11.5,9845
2025-01-02 06:00:00+00:00,2025-01-01 22:30:00+00:00,7.5,9750
2025-01-02 06:00:00+00:00,2025-01-02 02:30:00+00:00,3.5,9912
2025-01-02 06:00:00+00:00,2025-01-02 04:30:00+00:00,1.5,9967
2025-01-02 07:00:00+00:00,2025-01-01 02:30:00+00:00,28.5,11059
2025-01-02 07:00:00+00:00,2025-01-01 04:30:00+00:00,26.5,11208
2025-01-02 07:00:00+00:00,2025-01-01 07:30:00+00:00,23.5,11730
2025-01-02 07:00:00+00:00,2025-01-01 09:30:00+00:00,21.5,11732
2025-01-02 07:00:00+00:00,2025-01-01 11:30:00+00:00,19.5,11753
2025-01-02 07:00:00+00:00,2025-01-01 15:30:00+00:00,15.5,10173
2025-01-02 07:00:00+00:00,2025-01-01 18:30:00+00:00,12.5,9945
2025-01-02 07:00:00+00:00,2025-01-01 22:30:00+00:00,8.5,9750
2025-01-02 07:00:00+00:00,2025-01-02 02:30:00+00:00,4.5,9574
2025-01-02 07:00:00+00:00,2025-01-02 04:30:00+00:00,2.5,10739
2025-01-02 08:00:00+00:00,2025-01-01 02:30:00+00:00,29.5,10920
2025-01-02 08:00:00+00:00,2025-01-01 04:30:00+00:00,27.5,11139
2025-01-02 08:00:00+00:00,2025-01-01 07:30:00+00:00,24.5,11749
2025-01-02 08:00:00+00:00,2025-01-01 09:30:00+00:00,22.5,11789
2025-01-02 08:00:00+00:00,2025-01-01 11:30:00+00:00,20.5,11810
2025-01-02 08:00:00+00:00,2025-01-01 15:30:00+00:00,16.5,10171
2025-01-02 08:00:00+00:00,2025-01-01 18:30:00+00:00,13.5,9686
2025-01-02 08:00:00+00:00,2025-01-01 22:30:00+00:00,9.5,9921
2025-01-02 08:00:00+00:00,2025-01-02 02:30:00+00:00,5.5,9922
2025-01-02 08:00:00+00:00,2025-01-02 04:30:00+00:00,3.5,9937
2025-01-02 08:00:00+00:00,2025-01-02 07:30:00+00:00,0.5,11058
2025-01-02 09:00:00+00:00,2025-01-01 02:30:00+00:00,30.5,11472
2025-01-02 09:00:00+00:00,2025-01-01 04:30:00+00:00,28.5,11619
2025-01-02 09:00:00+00:00,2025-01-01 07:30:00+00:00,25.5,12027
2025-01-02 09:00:00+00:00,2025-01-01 09:30:00+00:00,23.5,11956
2025-01-02 09:00:00+00:00,2025-01-01 11:30:00+00:00,21.5,11979
2025-01-02 09:00:00+00:00,2025-01-01 15:30:00+00:00,17.5,10223
2025-01-02 09:00:00+00:00,2025-01-01 18:30:00+00:00,14.5,9924
2025-01-02 09:00:00+00:00,2025-01-01 22:30:00+00:00,10.5,10037
2025-01-02 09:00:00+00:00,2025-01-02 02:30:00+00:00,6.5,9864
2025-01-02 09:00:00+00:00,2025-01-02 04:30:00+00:00,4.5,9684
2025-01-02 09:00:00+00:00,2025-01-02 07:30:00+00:00,1.5,10383
2025-01-02 10:00:00+00:00,2025-01-01 02:30:00+00:00,31.5,11157
2025-01-02 10:00:00+00:00,2025-01-01 04:30:00+00:00,29.5,11162
2025-01-02 10:00:00+00:00,2025-01-01 07:30:00+00:00,26.5,11495
2025-01-02 10:00:00+00:00,2025-01-01 09:30:00+00:00,24.5,11802
2025-01-02 10:00:00+00:00,2025-01-01 11:30:00+00:00,22.5,11825
2025-01-02 10:00:00+00:00,2025-01-01 15:30:00+00:00,18.5,10327
2025-01-02 10:00:00+00:00,2025-01-01 18:30:00+00:00,15.5,10008
2025-01-02 10:00:00+00:00,2025-01-01 22:30:00+00:00,11.5,10219
2025-01-02 10:00:00+00:00,2025-01-02 02:30:00+00:00,7.5,9884
2025-01-02 10:00:00+00:00,2025-01-02 04:30:00+00:00,5.5,9909
2025-01-02 10:00:00+00:00,2025-01-02 07:30:00+00:00,2.5,10323
2025-01-02 10:00:00+00:00,2025-01-02 09:30:00+00:00,0.5,10537
2025-01-02 11:00:00+00:00,2025-01-01 02:30:00+00:00,32.5,11299
2025-01-02 11:00:00+00:00,2025-01-01 04:30:00+00:00,30.5,11400
2025-01-02 11:00:00+00:00,2025-01-01 07:30:00+00:00,27.5,11594
2025-01-02 11:00:00+00:00,2025-01-01 09:30:00+00:00,25.5,11651
2025-01-02 11:00:00+00:00,2025-01-01 11:30:00+00:00,23.5,11673
2025-01-02 11:00:00+00:00,2025-01-01 15:30:00+00:00,19.5,10334
2025-01-02 11:00:00+00:00,2025-01-01 18:30:00+00:00,16.5,9998
2025-01-02 11:00:00+00:00,2025-01-01 22:30:00+00:00,12.5,9966
2025-01-02 11:00:00+00:00,2025-01-02 02:30:00+00:00,8.5,9763
2025-01-02 11:00:00+00:00,2025-01-02 04:30:00+00:00,6.5,9706
2025-01-02 11:00:00+00:00,2025-01-02 07:30:00+00:00,3.5,9779
2025-01-02 11:00:00+00:00,2025-01-02 09:30:00+00:00,1.5,10149
2025-01-02 12:00:00+00:00,2025-01-01 02:30:00+00:00,33.5,11429
2025-01-02 12:00:00+00:00,2025-01-01 04:30:00+00:00,31.5,11596
2025-01-02 12:00:00+00:00,2025-01-01 07:30:00+00:00,28.5,11523
2025-01-02 12:00:00+00:00,2025-01-01 09:30:00+00:00,26.5,11605
2025-01-02 12:00:00+00:00,2025-01-01 11:30:00+00:00,24.5,11627
2025-01-02 12:00:00+00:00,2025-01-01 15:30:00+00:00,20.5,10438
2025-01-02 12:00:00+00:00,2025-01-01 18:30:00+00:00,17.5,10143
2025-01-02 12:00:00+00:00,2025-01-01 22:30:00+00:00,13.5,9863
2025-01-02 12:00:00+00:00,2025-01-02 02:30:00+00:00,9.5,9734
2025-01-02 12:00:00+00:00,2025-01-02 04:30:00+00:00,7.5,9503
2025-01-02 12:00:00+00:00,2025-01-02 07:30:00+00:00,4.5,9772
2025-01-02 12:00:00+00:00,2025-01-02 09:30:00+00:00,2.5,10156
2025-01-02 12:00:00+00:00,2025-01-02 11:30:00+00:00,0.5,10300
2025-01-02 13:00:00+00:00,2025-01-01 02:30:00+00:00,34.5,11233
2025-01-02 13:00:00+00:00,2025-01-01 04:30:00+00:00,32.5,11371
2025-01-02 13:00:00+00:00,2025-01-01 07:30:00+00:00,29.5,11669
2025-01-02 13:00:00+00:00,2025-01-01 09:30:00+00:00,27.5,11901
2025-01-02 13:00:00+00:00,2025-01-01 11:30:00+00:00,25.5,11922
2025-01-02 13:00:00+00:00,2025-01-01 15:30:00+00:00,21.5,10765
2025-01-02 13:00:00+00:00,2025-01-01 18:30:00+00:00,18.5,10472
2025-01-02 13:00:00+00:00,2025-01-01 22:30:00+00:00,14.5,10231
2025-01-02 13:00:00+00:00,2025-01-02 02:30:00+00:00,10.5,9908
2025-01-02 13:00:00+00:00,2025-01-02 04:30:00+00:00,8.5,9687
2025-01-02 13:00:00+00:00,2025-01-02 07:30:00+00:00,5.5,10044
2025-01-02 13:00:00+00:00,2025-01-02 09:30:00+00:00,3.5,10017
2025-01-02 13:00:00+00:00,2025-01-02 11:30:00+00:00,1.5,10241
2025-01-02 14:00:00+00:00,2025-01-01 02:30:00+00:00,35.5,11162
2025-01-02 14:00:00+00:00,2025-01-01 04:30:00+00:00,33.5,11359
2025-01-02 14:00:00+00:00,2025-01-01 07:30:00+00:00,30.5,11369
2025-01-02 14:00:00+00:00,2025-01-01 09:30:00+00:00,28.5,11529
2025-01-02 14:00:00+00:00,2025-01-01 11:30:00+00:00,26.5,11550
2025-01-02 14:00:00+00:00,2025-01-01 15:30:00+00:00,22.5,10765
2025-01-02 14:00:00+00:00,2025-01-01 18:30:00+00:00,19.5,10644
2025-01-02 14:00:00+00:00,2025-01-01 22:30:00+00:00,15.5,10065
2025-01-02 14:00:00+00:00,2025-01-02 02:30:00+00:00,11.5,9795
2025-01-02 14:00:00+00:00,2025-01-02 04:30:00+00:00,9.5,9568
2025-01-02 14:00:00+00:00,2025-01-02 07:30:00+00:00,6.5,9863
2025-01-02 14:00:00+00:00,2025-01-02 09:30:00+00:00,4.5,9831
2025-01-02 14:00:00+00:00,2025-01-02 11:30:00+00:00,2.5,10759
2025-01-02 15:00:00+00:00,2025-01-01 02:30:00+00:00,36.5,10903
2025-01-02 15:00:00+00:00,2025-01-01 04:30:00+00:00,34.5,10905
2025-01-02 15:00:00+00:00,2025-01-01 07:30:00+00:00,31.5,10993
2025-01-02 15:00:00+00:00,2025-01-01 09:30:00+00:00,29.5,11354
2025-01-02 15:00:00+00:00,2025-01-01 11:30:00+00:00,27.5,11375
2025-01-02 15:00:00+00:00,2025-01-01 15:30:00+00:00,23.5,10610
2025-01-02 15:00:00+00:00,2025-01-01 18:30:00+00:00,20.5,10457
2025-01-02 15:00:00+00:00,2025-01-01 22:30:00+00:00,16.5,10049
2025-01-02 15:00:00+00:00,2025-01-02 02:30:00+00:00,12.5,9978
2025-01-02 15:00:00+00:00,2025-01-02 04:30:00+00:00,10.5,9990
2025-01-02 15:00:00+00:00,2025-01-02 07:30:00+00:00,7.5,10034
2025-01-02 15:00:00+00:00,2025-01-02 09:30:00+00:00,5.5,10047
2025-01-02 15:00:00+00:00,2025-01-02 11:30:00+00:00,3.5,9861
2025-01-02 16:00:00+00:00,2025-01-01 02:30:00+00:00,37.5,11233
2025-01-02 16:00:00+00:00,2025-01-01 04:30:00+00:00,35.5,11004
2025-01-02 16:00:00+00:00,2025-01-01 07:30:00+00:00,32.5,11215
2025-01-02 16:00:00+00:00,2025-01-01 09:30:00+00:00,30.5,11373
2025-01-02 16:00:00+00:00,2025-01-01 11:30:00+00:00,28.5,11395
2025-01-02 16:00:00+00:00,2025-01-01 15:30:00+00:00,24.5,10872
2025-01-02 16:00:00+00:00,2025-01-01 18:30:00+00:00,21.5,10732
2025-01-02 16:00:00+00:00,2025-01-01 22:30:00+00:00,17.5,10666
2025-01-02 16:00:00+00:00,2025-01-02 02:30:00+00:00,13.5,10360
2025-01-02 16:00:00+00:00,2025-01-02 04:30:00+00:00,11.5,10595
2025-01-02 16:00:00+00:00,2025-01-02 07:30:00+00:00,8.5,10761
2025-01-02 16:00:00+00:00,2025-01-02 09:30:00+00:00,6.5,10755
2025-01-02 16:00:00+00:00,2025-01-02 11:30:00+00:00,4.5,9966
2025-01-02 16:00:00+00:00,2025-01-02 15:30:00+00:00,0.5,10997
2025-01-02 17:00:00+00:00,2025-01-01 02:30:00+00:00,38.5,11675
2025-01-02 17:00:00+00:00,2025-01-01 04:30:00+00:00,36.5,11399
2025-01-02 17:00:00+00:00,2025-01-01 07:30:00+00:00,33.5,11192
2025-01-02 17:00:00+00:00,2025-01-01 09:30:00+00:00,31.5,11354
2025-01-02 17:00:00+00:00,2025-01-01 11:30:00+00:00,29.5,11375
2025-01-02 17:00:00+00:00,2025-01-01 15:30:00+00:00,25.5,10912
2025-01-02 17:00:00+00:00,2025-01-01 18:30:00+00:00,22.5,10532
2025-01-02 17:00:00+00:00,2025-01-01 22:30:00+00:00,18.5,10866
2025-01-02 17:00:00+00:00,2025-01-02 02:30:00+00:00,14.5,11139
2025-01-02 17:00:00+00:00,2025-01-02 04:30:00+00:00,12.5,11112
2025-01-02 17:00:00+00:00,2025-01-02 07:30:00+00:00,9.5,11516
2025-01-02 17:00:00+00:00,2025-01-02 09:30:00+00:00,7.5,11557
2025-01-02 17:00:00+00:00,2025-01-02 11:30:00+00:00,5.5,10556
2025-01-02 17:00:00+00:00,2025-01-02 15:30:00+00:00,1.5,10719
2025-01-02 18:00:00+00:00,2025-01-01 02:30:00+00:00,39.5,11771
2025-01-02 18:00:00+00:00,2025-01-01 04:30:00+00:00,37.5,11345
2025-01-02 18:00:00+00:00,2025-01-01 07:30:00+00:00,34.5,11036
2025-01-02 18:00:00+00:00,2025-01-01 09:30:00+00:00,32.5,11214
2025-01-02 18:00:00+00:00,2025-01-01 11:30:00+00:00,30.5,11233
2025-01-02 18:00:00+00:00,2025-01-01 15:30:00+00:00,26.5,11196
2025-01-02 18:00:00+00:00,2025-01-01 18:30:00+00:00,23.5,10873
2025-01-02 18:00:00+00:00,2025-01-01 22:30:00+00:00,19.5,11420
2025-01-02 18:00:00+00:00,2025-01-02 02:30:00+00:00,15.5,11795
2025-01-02 18:00:00+00:00,2025-01-02 04:30:00+00:00,13.5,12009
2025-01-02 18:00:00+00:00,2025-01-02 07:30:00+00:00,10.5,12059
2025-01-02 18:00:00+00:00,2025-01-02 09:30:00+00:00,8.5,12034
2025-01-02 18:00:00+00:00,2025-01-02 11:30:00+00:00,6.5,11178
2025-01-02 18:00:00+00:00,2025-01-02 15:30:00+00:00,2.5,11210
2025-01-02 19:00:00+00:00,2025-01-01 02:30:00+00:00,40.5,11971
2025-01-02 19:00:00+00:00,2025-01-01 04:30:00+00:00,38.5,11571
2025-01-02 19:00:00+00:00,2025-01-01 07:30:00+00:00,35.5,11392
2025-01-02 19:00:00+00:00,2025-01-01 09:30:00+00:00,33.5,11710
2025-01-02 19:00:00+00:00,2025-01-01 11:30:00+00:00,31.5,11727
2025-01-02 19:00:00+00:00,2025-01-01 15:30:00+00:00,27.5,11439
2025-01-02 19:00:00+00:00,2025-01-01 18:30:00+00:00,24.5,11251
2025-01-02 19:00:00+00:00,2025-01-01 22:30:00+00:00,20.5,11857
2025-01-02 19:00:00+00:00,2025-01-02 02:30:00+00:00,16.5,12090
2025-01-02 19:00:00+00:00,2025-01-02 04:30:00+00:00,14.5,12272
2025-01-02 19:00:00+00:00,2025-01-02 07:30:00+00:00,11.5,12508
2025-01-02 19:00:00+00:00,2025-01-02 09:30:00+00:00,9.5,12446
2025-01-02 19:00:00+00:00,2025-01-02 11:30:00+00:00,7.5,11950
2025-01-02 19:00:00+00:00,2025-01-02 15:30:00+00:00,3.5,11243
2025-01-02 19:00:00+00:00,2025-01-02 18:30:00+00:00,0.5,11874
2025-01-02 20:00:00+00:00,2025-01-01 02:30:00+00:00,41.5,12014
2025-01-02 20:00:00+00:00,2025-01-01 04:30:00+00:00,39.5,11752
2025-01-02 20:00:00+00:00,2025-01-01 07:30:00+00:00,36.5,11764
2025-01-02 20:00:00+00:00,2025-01-01 09:30:00+00:00,34.5,11908
2025-01-02 20:00:00+00:00,2025-01-01 11:30:00+00:00,32.5,11923
2025-01-02 20:00:00+00:00,2025-01-01 15:30:00+00:00,28.5,11989
2025-01-02 20:00:00+00:00,2025-01-01 18:30:00+00:00,25.5,11805
2025-01-02 20:00:00+00:00,2025-01-01 22:30:00+00:00,21.5,12207
2025-01-02 20:00:00+00:00,2025-01-02 02:30:00+00:00,17.5,12439
2025-01-02 20:00:00+00:00,2025-01-02 04:30:00+00:00,15.5,12591
2025-01-02 20:00:00+00:00,2025-01-02 07:30:00+00:00,12.5,12631
2025-01-02 20:00:00+00:00,2025-01-02 09:30:00+00:00,10.5,12507
2025-01-02 20:00:00+00:00,2025-01-02 11:30:00+00:00,8.5,12025
2025-01-02 20:00:00+00:00,2025-01-02 15:30:00+00:00,4.5,10711
2025-01-02 20:00:00+00:00,2025-01-02 18:30:00+00:00,1.5,11838
2025-01-02 21:00:00+00:00,2025-01-01 02:30:00+00:00,42.5,12266
2025-01-02 21:00:00+00:00,2025-01-01 04:30:00+00:00,40.5,12053
