startTime,actual
2025-01-02 14:30:00+00:00,10161
2025-01-02 15:00:00+00:00,10266
2025-01-02 15:30:00+00:00,10575
2025-01-02 16:00:00+00:00,10648
2025-01-02 16:30:00+00:00,10222
2025-01-02 17:00:00+00:00,10435
2025-01-02 17:30:00+00:00,11520
2025-01-02 18:00:00+00:00,12249
2025-01-02 18:30:00+00:00,12297
2025-01-02 19:00:00+00:00,12746
2025-01-02 19:30:00+00:00,12723
2025-01-02 20:00:00+00:00,12618
2025-01-02 20:30:00+00:00,12471
2025-01-02 21:00:00+00:00,12657
2025-01-02 21:30:00+00:00,12524
2025-01-02 22:00:00+00:00,12643
2025-01-02 22:30:00+00:00,12646
2025-01-02 23:00:00+00:00,12930
2025-01-02 23:30:00+00:00,12799
2025-01-03 00:00:00+00:00,12999
2025-01-03 00:30:00+00:00,12760
2025-01-03 01:00:00+00:00,12992
2025-01-03 01:30:00+00:00,13099
2025-01-03 02:00:00+00:00,13289
2025-01-03 02:30:00+00:00,13567
2025-01-03 03:00:00+00:00,13995
2025-01-03 03:30:00+00:00,14051
2025-01-03 04:00:00+00:00,14028
2025-01-03 04:30:00+00:00,13961
2025-01-03 05:00:00+00:00,13595
2025-01-03 05:30:00+00:00,13242
2025-01-03 06:00:00+00:00,13235
2025-01-03 06:30:00+00:00,12739
2025-01-03 07:00:00+00:00,12736
2025-01-03 07:30:00+00:00,12778
2025-01-03 08:00:00+00:00,12720
2025-01-03 08:30:00+00:00,12603
2025-01-03 09:00:00+00:00,12561
2025-01-03 09:30:00+00:00,12709
2025-01-03 10:00:00+00:00,12499
2025-01-03 10:30:00+00:00,12138
2025-01-03 11:00:00+00:00,11955
2025-01-03 11:30:00+00:00,11694
2025-01-03 12:00:00+00:00,11363
2025-01-03 12:30:00+00:00,10907
2025-01-03 13:00:00+00:00,10636
2025-01-03 13:30:00+00:00,10137
2025-01-03 14:00:00+00:00,9597
2025-01-03 14:30:00+00:00,9241
2025-01-03 15:00:00+00:00,9289
2025-01-03 15:30:00+00:00,8384
2025-01-03 16:00:00+00:00,7655
2025-01-03 16:30:00+00:00,7376
2025-01-03 17:00:00+00:00,6758
2025-01-03 17:30:00+00:00,6273
2025-01-03 18:00:00+00:00,5691
2025-01-03 18:30:00+00:00,5367
2025-01-03 19:00:00+00:00,5008
2025-01-03 19:30:00+00:00,4733
2025-01-03 20:00:00+00:00,4100
2025-01-03 20:30:00+00:00,3451
2025-01-03 21:00:00+00:00,3228
2025-01-03 21:30:00+00:00,3149
2025-01-03 22:00:00+00:00,3144
2025-01-03 22:30:00+00:00,2936
2025-01-03 23:00:00+00:00,3110
2025-01-03 23:30:00+00:00,3467
2025-01-04 00:00:00+00:00,3400
2025-01-04 00:30:00+00:00,3023
2025-01-04 01:00:00+00:00,2651
2025-01-04 01:30:00+00:00,2539
2025-01-04 02:00:00+00:00,2511
2025-01-04 02:30:00+00:00,3145
2025-01-04 03:00:00+00:00,3480
2025-01-04 03:30:00+00:00,3573
2025-01-04 04:00:00+00:00,3505
2025-01-04 04:30:00+00:00,3477
2025-01-04 05:00:00+00:00,3877
2025-01-04 05:30:00+00:00,4102
2025-01-04 06:00:00+00:00,4145
2025-01-04 06:30:00+00:00,4210
2025-01-04 07:00:00+00:00,4207
2025-01-04 07:30:00+00:00,4265
2025-01-04 08:00:00+00:00,4287
2025-01-04 08:30:00+00:00,4191
2025-01-04 09:00:00+00:00,4377
2025-01-04 09:30:00+00:00,4406
2025-01-04 10:00:00+00:00,4356
2025-01-04 10:30:00+00:00,4328
2025-01-04 11:00:00+00:00,4446
2025-01-04 11:30:00+00:00,4473
2025-01-04 12:00:00+00:00,4412
2025-01-04 12:30:00+00:00,4401
2025-01-04 13:00:00+00:00,4264
2025-01-04 13:30:00+00:00,4304
2025-01-04 14:00:00+00:00,4326
2025-01-04 14:30:00+00:00,4305
2025-01-04 15:00:00+00:00,4154
2025-01-04 15:30:00+00:00,4183
2025-01-04 16:00:00+00:00,4165
2025-01-04 16:30:00+00:00,4139
2025-01-04 17:00:00+00:00,4077
2025-01-04 17:30:00+00:00,4250
2025-01-04 18:00:00+00:00,4519
2025-01-04 18:30:00+00:00,5019
2025-01-04 19:00:00+00:00,5199
2025-01-04 19:30:00+00:00,5398
2025-01-04 20:00:00+00:00,5441
2025-01-04 20:30:00+00:00,5640
2025-01-04 21:00:00+00:00,5956
2025-01-04 21:30:00+00:00,6381
2025-01-04 22:00:00+00:00,6808
2025-01-04 22:30:00+00:00,7158
2025-01-04 23:00:00+00:00,7395
2025-01-04 23:30:00+00:00,7698
2025-01-05 00:00:00+00:00,8390
2025-01-05 00:30:00+00:00,8760
2025-01-05 01:00:00+00:00,8718
2025-01-05 01:30:00+00:00,8950
2025-01-05 02:00:00+00:00,9216
2025-01-05 02:30:00+00:00,9754
2025-01-05 03:00:00+00:00,9946
2025-01-05 03:30:00+00:00,10210
2025-01-05 04:00:00+00:00,10565
2025-01-05 04:30:00+00:00,10793
2025-01-05 05:00:00+00:00,10608
2025-01-05 05:30:00+00:00,10708
2025-01-05 06:00:00+00:00,10688
2025-01-05 06:30:00+00:00,10566
2025-01-05 07:00:00+00:00,10433
2025-01-05 07:30:00+00:00,10389
2025-01-05 08:00:00+00:00,10232
2025-01-05 08:30:00+00:00,10340
2025-01-05 09:00:00+00:00,10502
2025-01-05 09:30:00+00:00,10587
2025-01-05 10:00:00+00:00,10634
2025-01-05 10:30:00+00:00,10596
2025-01-05 11:00:00+00:00,10438
2025-01-05 11:30:00+00:00,10190
2025-01-05 12:00:00+00:00,10052
2025-01-05 12:30:00+00:00,10096
2025-01-05 13:00:00+00:00,9862
2025-01-05 13:30:00+00:00,9353
2025-01-05 14:00:00+00:00,9224
2025-01-05 14:30:00+00:00,9204
2025-01-05 15:00:00+00:00,8895
2025-01-05 15:30:00+00:00,8772
2025-01-05 16:00:00+00:00,8439
2025-01-05 16:30:00+00:00,8046
2025-01-05 17:00:00+00:00,7961
2025-01-05 17:30:00+00:00,7920
2025-01-05 18:00:00+00:00,7947
2025-01-05 18:30:00+00:00,8169
2025-01-05 19:00:00+00:00,8432
2025-01-05 19:30:00+00:00,9301
2025-01-05 20:00:00+00:00,9748
2025-01-05 20:30:00+00:00,10358
2025-01-05 21:00:00+00:00,10984
2025-01-05 21:30:00+00:00,11660
2025-01-05 22:00:00+00:00,12032
2025-01-05 22:30:00+00:00,12175
2025-01-05 23:00:00+00:00,12604
2025-01-05 23:30:00+00:00,12119
2025-01-06 00:00:00+00:00,11672
2025-01-06 00:30:00+00:00,11316
2025-01-06 01:00:00+00:00,11085
2025-01-06 01:30:00+00:00,12019
2025-01-06 02:00:00+00:00,12616
2025-01-06 02:30:00+00:00,13196
2025-01-06 03:00:00+00:00,13422
2025-01-06 03:30:00+00:00,13445
2025-01-06 04:00:00+00:00,13458
2025-01-06 04:30:00+00:00,13703
2025-01-06 05:00:00+00:00,13835
2025-01-06 05:30:00+00:00,14095
2025-01-06 06:00:00+00:00,13816
2025-01-06 06:30:00+00:00,13910
2025-01-06 07:00:00+00:00,13716
2025-01-06 07:30:00+00:00,13759
2025-01-06 08:00:00+00:00,13402
2025-01-06 08:30:00+00:00,13468
2025-01-06 09:00:00+00:00,13763
2025-01-06 09:30:00+00:00,14145
2025-01-06 10:00:00+00:00,14721
2025-01-06 10:30:00+00:00,14642
2025-01-06 11:00:00+00:00,14642
2025-01-06 11:30:00+00:00,14504
2025-01-06 12:00:00+00:00,14428
2025-01-06 12:30:00+00:00,14201
2025-01-06 13:00:00+00:00,14034
2025-01-06 13:30:00+00:00,14057
2025-01-06 14:00:00+00:00,14414
2025-01-06 14:30:00+00:00,14268
2025-01-06 15:00:00+00:00,14268
2025-01-06 15:30:00+00:00,14271
2025-01-06 16:00:00+00:00,14235
2025-01-06 16:30:00+00:00,14033
2025-01-06 17:00:00+00:00,13920
2025-01-06 17:30:00+00:00,13950
2025-01-06 18:00:00+00:00,14156
2025-01-06 18:30:00+00:00,13918
2025-01-06 19:00:00+00:00,13950
2025-01-06 19:30:00+00:00,14086
2025-01-06 20:00:00+00:00,14140
2025-01-06 20:30:00+00:00,13852
2025-01-06 21:00:00+00:00,13606
2025-01-06 21:30:00+00:00,13235
2025-01-06 22:00:00+00:00,12677
2025-01-06 22:30:00+00:00,12128
2025-01-06 23:00:00+00:00,11975
2025-01-06 23:30:00+00:00,11914
2025-01-07 00:00:00+00:00,11803
2025-01-07 00:30:00+00:00,11949
2025-01-07 01:00:00+00:00,11890
2025-01-07 01:30:00+00:00,11889
2025-01-07 02:00:00+00:00,11887
2025-01-07 02:30:00+00:00,12103
2025-01-07 03:00:00+00:00,12016
2025-01-07 03:30:00+00:00,12209
2025-01-07 04:00:00+00:00,12524
2025-01-07 04:30:00+00:00,12996
2025-01-07 05:00:00+00:00,12952
2025-01-07 05:30:00+00:00,12622
2025-01-07 06:00:00+00:00,12033
2025-01-07 06:30:00+00:00,11862
2025-01-07 07:00:00+00:00,11981
2025-01-07 07:30:00+00:00,11648
2025-01-07 08:00:00+00:00,11705
2025-01-07 08:30:00+00:00,11377
2025-01-07 09:00:00+00:00,11476
2025-01-07 09:30:00+00:00,11663
2025-01-07 10:00:00+00:00,12446
2025-01-07 10:30:00+00:00,12228
2025-01-07 11:00:00+00:00,12625
2025-01-07 11:30:00+00:00,13082
2025-01-07 12:00:00+00:00,13535
2025-01-07 12:30:00+00:00,13961
2025-01-07 13:00:00+00:00,13943
2025-01-07 13:30:00+00:00,13788
2025-01-07 14:00:00+00:00,13525
2025-01-07 14:30:00+00:00,13424
2025-01-07 15:00:00+00:00,13410
2025-01-07 15:30:00+00:00,13182
2025-01-07 16:00:00+00:00,13555
2025-01-07 16:30:00+00:00,14163
2025-01-07 17:00:00+00:00,14361
2025-01-07 17:30:00+00:00,14700
2025-01-07 18:00:00+00:00,14824
2025-01-07 18:30:00+00:00,14674
2025-01-07 19:00:00+00:00,14704
2025-01-07 19:30:00+00:00,14339
2025-01-07 20:00:00+00:00,14205
2025-01-07 20:30:00+00:00,14162
2025-01-07 21:00:00+00:00,14120
2025-01-07 21:30:00+00:00,13929
2025-01-07 22:00:00+00:00,13796
2025-01-07 22:30:00+00:00,13405
2025-01-07 23:00:00+00:00,13489
2025-01-07 23:30:00+00:00,13454
2025-01-08 00:00:00+00:00,13389
2025-01-08 00:30:00+00:00,13146
2025-01-08 01:00:00+00:00,12977
2025-01-08 01:30:00+00:00,12734
2025-01-08 02:00:00+00:00,12308
2025-01-08 02:30:00+00:00,11690
2025-01-08 03:00:00+00:00,11260
2025-01-08 03:30:00+00:00,11066
2025-01-08 04:00:00+00:00,10437
2025-01-08 04:30:00+00:00,9914
2025-01-08 05:00:00+00:00,9806
2025-01-08 05:30:00+00:00,9476
2025-01-08 06:00:00+00:00,9151
2025-01-08 06:30:00+00:00,8728
2025-01-08 07:00:00+00:00,8445
2025-01-08 07:30:00+00:00,7682
2025-01-08 08:00:00+00:00,6997
2025-01-08 08:30:00+00:00,6615
2025-01-08 09:00:00+00:00,6317
2025-01-08 09:30:00+00:00,5660
2025-01-08 10:00:00+00:00,5161
2025-01-08 10:30:00+00:00,5049
2025-01-08 11:00:00+00:00,4334
2025-01-08 11:30:00+00:00,3958
2025-01-08 12:00:00+00:00,3525
2025-01-08 12:30:00+00:00,3258
2025-01-08 13:00:00+00:00,3201
2025-01-08 13:30:00+00:00,3048
2025-01-08 14:00:00+00:00,3105
2025-01-08 14:30:00+00:00,2597
2025-01-08 15:00:00+00:00,2542
2025-01-08 15:30:00+00:00,2444
2025-01-08 16:00:00+00:00,2539
2025-01-08 16:30:00+00:00,2557
2025-01-08 17:00:00+00:00,2502
2025-01-08 17:30:00+00:00,2737
2025-01-08 18:00:00+00:00,2745
2025-01-08 18:30:00+00:00,2516
2025-01-08 19:00:00+00:00,2460
2025-01-08 19:30:00+00:00,2342
2025-01-08 20:00:00+00:00,2390
2025-01-08 20:30:00+00:00,2588
2025-01-08 21:00:00+00:00,2421
2025-01-08 21:30:00+00:00,2250
2025-01-08 22:00:00+00:00,2286
2025-01-08 22:30:00+00:00,2524
2025-01-08 23:00:00+00:00,2609
2025-01-08 23:30:00+00:00,2604
2025-01-09 00:00:00+00:00,2797
2025-01-09 00:30:00+00:00,2936
2025-01-09 01:00:00+00:00,3296
2025-01-09 01:30:00+00:00,3786
2025-01-09 02:00:00+00:00,4087
2025-01-09 02:30:00+00:00,4878
2025-01-09 03:00:00+00:00,5293
2025-01-09 03:30:00+00:00,5522
2025-01-09 04:00:00+00:00,5797
2025-01-09 04:30:00+00:00,6461
2025-01-09 05:00:00+00:00,6961
2025-01-09 05:30:00+00:00,7424
2025-01-09 06:00:00+00:00,7425
2025-01-09 06:30:00+00:00,8115
2025-01-09 07:00:00+00:00,8678
2025-01-09 07:30:00+00:00,8849
2025-01-09 08:00:00+00:00,8798
2025-01-09 08:30:00+00:00,8772
2025-01-09 09:00:00+00:00,8868
2025-01-09 09:30:00+00:00,9256
2025-01-09 10:00:00+00:00,9715
2025-01-09 10:30:00+00:00,9351
2025-01-09 11:00:00+00:00,8875
2025-01-09 11:30:00+00:00,8443
2025-01-09 12:00:00+00:00,8909
2025-01-09 12:30:00+00:00,9672
2025-01-09 13:00:00+00:00,10180
2025-01-09 13:30:00+00:00,10550
2025-01-09 14:00:00+00:00,11104
2025-01-09 14:30:00+00:00,11911
2025-01-09 15:00:00+00:00,12047
2025-01-09 15:30:00+00:00,12375
2025-01-09 16:00:00+00:00,12514
2025-01-09 16:30:00+00:00,12359
2025-01-09 17:00:00+00:00,11711
2025-01-09 17:30:00+00:00,11553
2025-01-09 18:00:00+00:00,11863
2025-01-09 18:30:00+00:00,11982
2025-01-09 19:00:00+00:00,11591
2025-01-09 19:30:00+00:00,11558
2025-01-09 20:00:00+00:00,11844
2025-01-09 20:30:00+00:00,11878
2025-01-09 21:00:00+00:00,11620
2025-01-09 21:30:00+00:00,10663
2025-01-09 22:00:00+00:00,10217
2025-01-09 22:30:00+00:00,9736
2025-01-09 23:00:00+00:00,9371
2025-01-09 23:30:00+00:00,8766
2025-01-10 00:00:00+00:00,8275
2025-01-10 00:30:00+00:00,7725
2025-01-10 01:00:00+00:00,7633
2025-01-10 01:30:00+00:00,7375
2025-01-10 02:00:00+00:00,7050
2025-01-10 02:30:00+00:00,6732
2025-01-10 03:00:00+00:00,6647
2025-01-10 03:30:00+00:00,6147
2025-01-10 04:00:00+00:00,5413
2025-01-10 04:30:00+00:00,4631
2025-01-10 05:00:00+00:00,4091
2025-01-10 05:30:00+00:00,3972
2025-01-10 06:00:00+00:00,3970
2025-01-10 06:30:00+00:00,4202
2025-01-10 07:00:00+00:00,4148
2025-01-10 07:30:00+00:00,3650
2025-01-10 08:00:00+00:00,3546
2025-01-10 08:30:00+00:00,3293
2025-01-10 09:00:00+00:00,3107
2025-01-10 09:30:00+00:00,3122
2025-01-10 10:00:00+00:00,2968
2025-01-10 10:30:00+00:00,3227
2025-01-10 11:00:00+00:00,2845
2025-01-10 11:30:00+00:00,2418
2025-01-10 12:00:00+00:00,2354
2025-01-10 12:30:00+00:00,2123
2025-01-10 13:00:00+00:00,2392
2025-01-10 13:30:00+00:00,2842
2025-01-10 14:00:00+00:00,3203
2025-01-10 14:30:00+00:00,3293
2025-01-10 15:00:00+00:00,3285
2025-01-10 15:30:00+00:00,3324
2025-01-10 16:00:00+00:00,3180
2025-01-10 16:30:00+00:00,3085
2025-01-10 17:00:00+00:00,2794
2025-01-10 17:30:00+00:00,2721
2025-01-10 18:00:00+00:00,2780
2025-01-10 18:30:00+00:00,2495
2025-01-10 19:00:00+00:00,2342
2025-01-10 19:30:00+00:00,2283
2025-01-10 20:00:00+00:00,2306
2025-01-10 20:30:00+00:00,2106
2025-01-10 21:00:00+00:00,2071
2025-01-10 21:30:00+00:00,1947
2025-01-10 22:00:00+00:00,1933
2025-01-10 22:30:00+00:00,1933
2025-01-10 23:00:00+00:00,1948
2025-01-10 23:30:00+00:00,1984
2025-01-11 00:00:00+00:00,2071
2025-01-11 00:30:00+00:00,2085
2025-01-11 01:00:00+00:00,2130
2025-01-11 01:30:00+00:00,2151
2025-01-11 02:00:00+00:00,2161
2025-01-11 02:30:00+00:00,2078
2025-01-11 03:00:00+00:00,2210
2025-01-11 03:30:00+00:00,2405
2025-01-11 04:00:00+00:00,2538
2025-01-11 04:30:00+00:00,2497
2025-01-11 05:00:00+00:00,2562
2025-01-11 05:30:00+00:00,2792
2025-01-11 06:00:00+00:00,2744
2025-01-11 06:30:00+00:00,2867
2025-01-11 07:00:00+00:00,2840
2025-01-11 07:30:00+00:00,2786
2025-01-11 08:00:00+00:00,2872
2025-01-11 08:30:00+00:00,2890
2025-01-11 09:00:00+00:00,3056
2025-01-11 09:30:00+00:00,3088
2025-01-11 10:00:00+00:00,3114
2025-01-11 10:30:00+00:00,3203
2025-01-11 11:00:00+00:00,3191
2025-01-11 11:30:00+00:00,3042
2025-01-11 12:00:00+00:00,2908
2025-01-11 12:30:00+00:00,3055
2025-01-11 13:00:00+00:00,2988
2025-01-11 13:30:00+00:00,2944
2025-01-11 14:00:00+00:00,2857
2025-01-11 14:30:00+00:00,2880
2025-01-11 15:00:00+00:00,2933
2025-01-11 15:30:00+00:00,3158
2025-01-11 16:00:00+00:00,3408
2025-01-11 16:30:00+00:00,3626
2025-01-11 17:00:00+00:00,3816
2025-01-11 17:30:00+00:00,3628
2025-01-11 18:00:00+00:00,3669
2025-01-11 18:30:00+00:00,3579
2025-01-11 19:00:00+00:00,3470
2025-01-11 19:30:00+00:00,3369
2025-01-11 20:00:00+00:00,3310
2025-01-11 20:30:00+00:00,3244
2025-01-11 21:00:00+00:00,3026
2025-01-11 21:30:00+00:00,2609
2025-01-11 22:00:00+00:00,2534
2025-01-11 22:30:00+00:00,2933
2025-01-11 23:00:00+00:00,2737
2025-01-11 23:30:00+00:00,2505
2025-01-12 00:00:00+00:00,2716
2025-01-12 00:30:00+00:00,2999
2025-01-12 01:00:00+00:00,2712
2025-01-12 01:30:00+00:00,2395
2025-01-12 02:00:00+00:00,2045
2025-01-12 02:30:00+00:00,1626
2025-01-12 03:00:00+00:00,1522
2025-01-12 03:30:00+00:00,1598
2025-01-12 04:00:00+00:00,1533
2025-01-12 04:30:00+00:00,1382
2025-01-12 05:00:00+00:00,1429
2025-01-12 05:30:00+00:00,1439
2025-01-12 06:00:00+00:00,1554
2025-01-12 06:30:00+00:00,1766
2025-01-12 07:00:00+00:00,2020
2025-01-12 07:30:00+00:00,2276
2025-01-12 08:00:00+00:00,2561
2025-01-12 08:30:00+00:00,2850
2025-01-12 09:00:00+00:00,2985
2025-01-12 09:30:00+00:00,3307
2025-01-12 10:00:00+00:00,3556
2025-01-12 10:30:00+00:00,3866
2025-01-12 11:00:00+00:00,4308
2025-01-12 11:30:00+00:00,4774
2025-01-12 12:00:00+00:00,5091
2025-01-12 12:30:00+00:00,5760
2025-01-12 13:00:00+00:00,6276
2025-01-12 13:30:00+00:00,6410
2025-01-12 14:00:00+00:00,6368
2025-01-12 14:30:00+00:00,6416
2025-01-12 15:00:00+00:00,6736
2025-01-12 15:30:00+00:00,7035
2025-01-12 16:00:00+00:00,7428
2025-01-12 16:30:00+00:00,7881
2025-01-12 17:00:00+00:00,8182
2025-01-12 17:30:00+00:00,8540
2025-01-12 18:00:00+00:00,8652
2025-01-12 18:30:00+00:00,8935
2025-01-12 19:00:00+00:00,9091
2025-01-12 19:30:00+00:00,8816
2025-01-12 20:00:00+00:00,8690
2025-01-12 20:30:00+00:00,8809
2025-01-12 21:00:00+00:00,9213
2025-01-12 21:30:00+00:00,9499
2025-01-12 22:00:00+00:00,9321
2025-01-12 22:30:00+00:00,9420
2025-01-12 23:00:00+00:00,9619
2025-01-12 23:30:00+00:00,9420
2025-01-13 00:00:00+00:00,9521
2025-01-13 00:30:00+00:00,9838
2025-01-13 01:00:00+00:00,10076
2025-01-13 01:30:00+00:00,10123
2025-01-13 02:00:00+00:00,10205
2025-01-13 02:30:00+00:00,10286
2025-01-13 03:00:00+00:00,10365
2025-01-13 03:30:00+00:00,10292
2025-01-13 04:00:00+00:00,10303
2025-01-13 04:30:00+00:00,10138
2025-01-13 05:00:00+00:00,10313
2025-01-13 05:30:00+00:00,10481
2025-01-13 06:00:00+00:00,10458
2025-01-13 06:30:00+00:00,10915
2025-01-13 07:00:00+00:00,11830
2025-01-13 07:30:00+00:00,11971
2025-01-13 08:00:00+00:00,12188
2025-01-13 08:30:00+00:00,12652
2025-01-13 09:00:00+00:00,12973
2025-01-13 09:30:00+00:00,13528
2025-01-13 10:00:00+00:00,13448
2025-01-13 10:30:00+00:00,13899
2025-01-13 11:00:00+00:00,14341
2025-01-13 11:30:00+00:00,14491
2025-01-13 12:00:00+00:00,14582
2025-01-13 12:30:00+00:00,14551
2025-01-13 13:00:00+00:00,14283
2025-01-13 13:30:00+00:00,14325
2025-01-13 14:00:00+00:00,14178
2025-01-13 14:30:00+00:00,14237
2025-01-13 15:00:00+00:00,14457
2025-01-13 15:30:00+00:00,14569
2025-01-13 16:00:00+00:00,14521
2025-01-13 16:30:00+00:00,14595
2025-01-13 17:00:00+00:00,14653
2025-01-13 17:30:00+00:00,14528
2025-01-13 18:00:00+00:00,14252
2025-01-13 18:30:00+00:00,14067
2025-01-13 19:00:00+00:00,13905
2025-01-13 19:30:00+00:00,13802
2025-01-13 20:00:00+00:00,13912
2025-01-13 20:30:00+00:00,13884
2025-01-13 21:00:00+00:00,13878
2025-01-13 21:30:00+00:00,13524
2025-01-13 22:00:00+00:00,13455
2025-01-13 22:30:00+00:00,13087
2025-01-13 23:00:00+00:00,12869
2025-01-13 23:30:00+00:00,12661
2025-01-14 00:00:00+00:00,12940
2025-01-14 00:30:00+00:00,12931
2025-01-14 01:00:00+00:00,12841
2025-01-14 01:30:00+00:00,12841
2025-01-14 02:00:00+00:00,12721
2025-01-14 02:30:00+00:00,12718
2025-01-14 03:00:00+00:00,12721
2025-01-14 03:30:00+00:00,12638
2025-01-14 04:00:00+00:00,12510
2025-01-14 04:30:00+00:00,12301
2025-01-14 05:00:00+00:00,12453
2025-01-14 05:30:00+00:00,12312
2025-01-14 06:00:00+00:00,12348
2025-01-14 06:30:00+00:00,12018
2025-01-14 07:00:00+00:00,11830
2025-01-14 07:30:00+00:00,11652
2025-01-14 08:00:00+00:00,11179
2025-01-14 08:30:00+00:00,10329
2025-01-14 09:00:00+00:00,10064
2025-01-14 09:30:00+00:00,9953
2025-01-14 10:00:00+00:00,9873
2025-01-14 10:30:00+00:00,9783
2025-01-14 11:00:00+00:00,9374
2025-01-14 11:30:00+00:00,8970
2025-01-14 12:00:00+00:00,8666
2025-01-14 12:30:00+00:00,8517
2025-01-14 13:00:00+00:00,8144
2025-01-14 13:30:00+00:00,8073
2025-01-14 14:00:00+00:00,7562
2025-01-14 14:30:00+00:00,7106
2025-01-14 15:00:00+00:00,6974
2025-01-14 15:30:00+00:00,7140
2025-01-14 16:00:00+00:00,6964
2025-01-14 16:30:00+00:00,6877
2025-01-14 17:00:00+00:00,5556
2025-01-14 17:30:00+00:00,6359
2025-01-14 18:00:00+00:00,6270
2025-01-14 18:30:00+00:00,6154
2025-01-14 19:00:00+00:00,5953
2025-01-14 19:30:00+00:00,5818
2025-01-14 20:00:00+00:00,5809
2025-01-14 20:30:00+00:00,5752
2025-01-14 21:00:00+00:00,6007
2025-01-14 21:30:00+00:00,6067
2025-01-14 22:00:00+00:00,6049
2025-01-14 22:30:00+00:00,6007
2025-01-14 23:00:00+00:00,6183
2025-01-14 23:30:00+00:00,6383
2025-01-15 00:00:00+00:00,6462
2025-01-15 00:30:00+00:00,6538
2025-01-15 01:00:00+00:00,6414
2025-01-15 01:30:00+00:00,6265
2025-01-15 02:00:00+00:00,6201
2025-01-15 02:30:00+00:00,6335
2025-01-15 03:00:00+00:00,6623
2025-01-15 03:30:00+00:00,6521
2025-01-15 04:00:00+00:00,5887
2025-01-15 04:30:00+00:00,5690
2025-01-15 05:00:00+00:00,5799
2025-01-15 05:30:00+00:00,5729
2025-01-15 06:00:00+00:00,5616
2025-01-15 06:30:00+00:00,5614
2025-01-15 07:00:00+00:00,5876
2025-01-15 07:30:00+00:00,5972
2025-01-15 08:00:00+00:00,5721
2025-01-15 08:30:00+00:00,5502
2025-01-15 09:00:00+00:00,5452
2025-01-15 09:30:00+00:00,5621
2025-01-15 10:00:00+00:00,5711
2025-01-15 10:30:00+00:00,5864
2025-01-15 11:00:00+00:00,6129
2025-01-15 11:30:00+00:00,6102
2025-01-15 12:00:00+00:00,6291
2025-01-15 12:30:00+00:00,6208
2025-01-15 13:00:00+00:00,5981
