startTime,actual
2026-01-01 00:00:00+00:00,13756
2026-01-01 00:30:00+00:00,13873
2026-01-01 01:00:00+00:00,14036
2026-01-01 01:30:00+00:00,14077
2026-01-01 02:00:00+00:00,14185
2026-01-01 02:30:00+00:00,14575
2026-01-01 03:00:00+00:00,14942
2026-01-01 03:30:00+00:00,15264
2026-01-01 04:00:00+00:00,15303
2026-01-01 04:30:00+00:00,15396
2026-01-01 05:00:00+00:00,15442
2026-01-01 05:30:00+00:00,15363
2026-01-01 06:00:00+00:00,15363
2026-01-01 06:30:00+00:00,15445
2026-01-01 07:00:00+00:00,15348
2026-01-01 07:30:00+00:00,15353
2026-01-01 08:00:00+00:00,15595
2026-01-01 08:30:00+00:00,15602
2026-01-01 09:00:00+00:00,15555
2026-01-01 09:30:00+00:00,15514
2026-01-01 10:00:00+00:00,15790
2026-01-01 10:30:00+00:00,16058
2026-01-01 11:00:00+00:00,16242
2026-01-01 11:30:00+00:00,16349
2026-01-01 12:00:00+00:00,16408
2026-01-01 12:30:00+00:00,16252
2026-01-01 13:00:00+00:00,16191
2026-01-01 13:30:00+00:00,16130
2026-01-01 14:00:00+00:00,16063
2026-01-01 14:30:00+00:00,15790
2026-01-01 15:00:00+00:00,15257
2026-01-01 15:30:00+00:00,15088
2026-01-01 16:00:00+00:00,15201
2026-01-01 16:30:00+00:00,15187
2026-01-01 17:00:00+00:00,15140
2026-01-01 17:30:00+00:00,15094
2026-01-01 18:00:00+00:00,15270
2026-01-01 18:30:00+00:00,15490
2026-01-01 19:00:00+00:00,15381
2026-01-01 19:30:00+00:00,15555
2026-01-01 20:00:00+00:00,15314
2026-01-01 20:30:00+00:00,15172
2026-01-01 21:00:00+00:00,15564
2026-01-01 21:30:00+00:00,15597
2026-01-01 22:00:00+00:00,15626
2026-01-01 22:30:00+00:00,15542
2026-01-01 23:00:00+00:00,15578
2026-01-01 23:30:00+00:00,15538
2026-01-02 00:00:00+00:00,15228
2026-01-02 00:30:00+00:00,15505
2026-01-02 01:00:00+00:00,15599
2026-01-02 01:30:00+00:00,15763
2026-01-02 02:00:00+00:00,15807
2026-01-02 02:30:00+00:00,15943
2026-01-02 03:00:00+00:00,16096
2026-01-02 03:30:00+00:00,16125
2026-01-02 04:00:00+00:00,16050
2026-01-02 04:30:00+00:00,16072
2026-01-02 05:00:00+00:00,15900
2026-01-02 05:30:00+00:00,15876
2026-01-02 06:00:00+00:00,15328
2026-01-02 06:30:00+00:00,14980
2026-01-02 07:00:00+00:00,15121
2026-01-02 07:30:00+00:00,15055
2026-01-02 08:00:00+00:00,15590
2026-01-02 08:30:00+00:00,15733
2026-01-02 09:00:00+00:00,15745
2026-01-02 09:30:00+00:00,15344
2026-01-02 10:00:00+00:00,15394
2026-01-02 10:30:00+00:00,15326
2026-01-02 11:00:00+00:00,15488
2026-01-02 11:30:00+00:00,15444
2026-01-02 12:00:00+00:00,15023
2026-01-02 12:30:00+00:00,14492
2026-01-02 13:00:00+00:00,15559
2026-01-02 13:30:00+00:00,15119
2026-01-02 14:00:00+00:00,15230
2026-01-02 14:30:00+00:00,15796
2026-01-02 15:00:00+00:00,15997
2026-01-02 15:30:00+00:00,15140
2026-01-02 16:00:00+00:00,14528
2026-01-02 16:30:00+00:00,14662
2026-01-02 17:00:00+00:00,14951
2026-01-02 17:30:00+00:00,14954
2026-01-02 18:00:00+00:00,14637
2026-01-02 18:30:00+00:00,14312
2026-01-02 19:00:00+00:00,14649
2026-01-02 19:30:00+00:00,14677
2026-01-02 20:00:00+00:00,14341
2026-01-02 20:30:00+00:00,14212
