startTime,actual
2025-08-31 23:00:00+00:00,13855
2025-08-31 23:30:00+00:00,13614
2025-09-01 00:00:00+00:00,13648
2025-09-01 00:30:00+00:00,13469
2025-09-01 01:00:00+00:00,13448
2025-09-01 01:30:00+00:00,13173
2025-09-01 02:00:00+00:00,13001
2025-09-01 02:30:00+00:00,12811
2025-09-01 03:00:00+00:00,12823
2025-09-01 03:30:00+00:00,12732
2025-09-01 04:00:00+00:00,12446
2025-09-01 04:30:00+00:00,12558
2025-09-01 05:00:00+00:00,12607
2025-09-01 05:30:00+00:00,12682
2025-09-01 06:00:00+00:00,12792
2025-09-01 06:30:00+00:00,13024
2025-09-01 07:00:00+00:00,13223
2025-09-01 07:30:00+00:00,13363
2025-09-01 08:00:00+00:00,13411
2025-09-01 08:30:00+00:00,13735
2025-09-01 09:00:00+00:00,14269
2025-09-01 09:30:00+00:00,14150
2025-09-01 10:00:00+00:00,14113
2025-09-01 10:30:00+00:00,14370
2025-09-01 11:00:00+00:00,14288
2025-09-01 11:30:00+00:00,14378
2025-09-01 12:00:00+00:00,14462
2025-09-01 12:30:00+00:00,14176
2025-09-01 13:00:00+00:00,14488
2025-09-01 13:30:00+00:00,15007
2025-09-01 14:00:00+00:00,15390
2025-09-01 14:30:00+00:00,15456
2025-09-01 15:00:00+00:00,15286
2025-09-01 15:30:00+00:00,14925
2025-09-01 16:00:00+00:00,14527
2025-09-01 16:30:00+00:00,14397
2025-09-01 17:00:00+00:00,13936
2025-09-01 17:30:00+00:00,13818
2025-09-01 18:00:00+00:00,13658
2025-09-01 18:30:00+00:00,13291
2025-09-01 19:00:00+00:00,12972
2025-09-01 19:30:00+00:00,13034
2025-09-01 20:00:00+00:00,12545
2025-09-01 20:30:00+00:00,12417
2025-09-01 21:00:00+00:00,12570
2025-09-01 21:30:00+00:00,12218
2025-09-01 22:00:00+00:00,11758
2025-09-01 22:30:00+00:00,11101
2025-09-01 23:00:00+00:00,10462
2025-09-01 23:30:00+00:00,9750
2025-09-02 00:00:00+00:00,9390
2025-09-02 00:30:00+00:00,8784
2025-09-02 01:00:00+00:00,8475
2025-09-02 01:30:00+00:00,8402
2025-09-02 02:00:00+00:00,8273
2025-09-02 02:30:00+00:00,7882
2025-09-02 03:00:00+00:00,7142
2025-09-02 03:30:00+00:00,6852
2025-09-02 04:00:00+00:00,6560
2025-09-02 04:30:00+00:00,5960
2025-09-02 05:00:00+00:00,5663
2025-09-02 05:30:00+00:00,5402
2025-09-02 06:00:00+00:00,5276
2025-09-02 06:30:00+00:00,5375
2025-09-02 07:00:00+00:00,5409
2025-09-02 07:30:00+00:00,5636
2025-09-02 08:00:00+00:00,5870
2025-09-02 08:30:00+00:00,6170
2025-09-02 09:00:00+00:00,6636
2025-09-02 09:30:00+00:00,6706
2025-09-02 10:00:00+00:00,6714
2025-09-02 10:30:00+00:00,6424
2025-09-02 11:00:00+00:00,6897
2025-09-02 11:30:00+00:00,6784
2025-09-02 12:00:00+00:00,6724
2025-09-02 12:30:00+00:00,6194
2025-09-02 13:00:00+00:00,5803
2025-09-02 13:30:00+00:00,5808
2025-09-02 14:00:00+00:00,6040
2025-09-02 14:30:00+00:00,6277
2025-09-02 15:00:00+00:00,6288
2025-09-02 15:30:00+00:00,6342
2025-09-02 16:00:00+00:00,6392
2025-09-02 16:30:00+00:00,6883
2025-09-02 17:00:00+00:00,6995
2025-09-02 17:30:00+00:00,7393
2025-09-02 18:00:00+00:00,7985
2025-09-02 18:30:00+00:00,8532
2025-09-02 19:00:00+00:00,8248
2025-09-02 19:30:00+00:00,7643
2025-09-02 20:00:00+00:00,7458
2025-09-02 20:30:00+00:00,7269
2025-09-02 21:00:00+00:00,7182
2025-09-02 21:30:00+00:00,6837
2025-09-02 22:00:00+00:00,6480
2025-09-02 22:30:00+00:00,6127
2025-09-02 23:00:00+00:00,6171
2025-09-02 23:30:00+00:00,6314
2025-09-03 00:00:00+00:00,5995
2025-09-03 00:30:00+00:00,6165
2025-09-03 01:00:00+00:00,6048
2025-09-03 01:30:00+00:00,5982
2025-09-03 02:00:00+00:00,5902
2025-09-03 02:30:00+00:00,5581
2025-09-03 03:00:00+00:00,5570
2025-09-03 03:30:00+00:00,5811
2025-09-03 04:00:00+00:00,6363
2025-09-03 04:30:00+00:00,6678
2025-09-03 05:00:00+00:00,7318
2025-09-03 05:30:00+00:00,7420
2025-09-03 06:00:00+00:00,7395
2025-09-03 06:30:00+00:00,7446
2025-09-03 07:00:00+00:00,7593
2025-09-03 07:30:00+00:00,7195
2025-09-03 08:00:00+00:00,7231
